DATE,MARKE,INSGESAMT,WEISS,GELB,ORANGE,ROT,LILA/VIOLETT,BLAU,GRUN,GRAU,BRAUN,SCHWARZ,SONSTIGE
202404,GWM,247.0,53.0,17.0,,23.0,2.0,50.0,17.0,21.0,,62.0,2.0
202404,HONDA,700.0,171.0,,,116.0,,118.0,,111.0,26.0,158.0,
202404,HYUNDAI,9106.0,2211.0,111.0,5.0,522.0,,1309.0,445.0,2840.0,62.0,1588.0,13.0
202404,INEOS,34.0,1.0,,,2.0,,4.0,4.0,13.0,,10.0,
202404,IVECO,110.0,30.0,1.0,,,,,,7.0,,,72.0
202404,JAGUAR,232.0,30.0,,,9.0,,22.0,15.0,75.0,,81.0,
202404,JEEP,995.0,115.0,37.0,1.0,80.0,,77.0,14.0,277.0,,393.0,1.0
202404,KIA,6556.0,1816.0,49.0,58.0,181.0,,528.0,476.0,2202.0,2.0,1241.0,3.0
202404,LADA,5.0,1.0,,,1.0,,,,2.0,,1.0,
202404,LAMBORGHINI,108.0,7.0,5.0,5.0,2.0,1.0,11.0,26.0,20.0,,30.0,1.0
202404,LAND ROVER,1207.0,127.0,8.0,2.0,13.0,,74.0,49.0,423.0,41.0,469.0,1.0
202404,LEXUS,443.0,70.0,2.0,,13.0,10.0,42.0,43.0,127.0,28.0,108.0,
202404,LOTUS,26.0,,4.0,,1.0,,5.0,3.0,6.0,,7.0,
202404,LUCID,26.0,6.0,,,4.0,,3.0,,10.0,,3.0,
202404,LYNK & CO,20.0,,,,,,1.0,,,,19.0,
202404,MAN,133.0,20.0,1.0,,7.0,,2.0,,32.0,,4.0,67.0
202404,MASERATI,78.0,15.0,,2.0,,,15.0,,15.0,,31.0,
202404,MAXUS,7.0,4.0,,,,,1.0,,,1.0,1.0,
202404,MAZDA,4026.0,674.0,134.0,,749.0,,455.0,,1040.0,264.0,709.0,1.0
202404,MERCEDES,22557.0,3992.0,163.0,12.0,477.0,18.0,1336.0,274.0,7177.0,96.0,8387.0,625.0
202404,MG ROEWE,1304.0,505.0,,39.0,17.0,,33.0,8.0,294.0,,404.0,4.0
202404,MINI,2512.0,324.0,136.0,,164.0,,308.0,432.0,542.0,,604.0,2.0
202404,MITSUBISHI,1907.0,642.0,66.0,,349.0,,225.0,,381.0,5.0,239.0,
202404,MORGAN,4.0,,,,,,1.0,,1.0,1.0,1.0,
202404,NIO,53.0,3.0,1.0,1.0,,2.0,14.0,8.0,9.0,,15.0,
202404,NISSAN,2779.0,566.0,2.0,13.0,253.0,,183.0,6.0,1215.0,2.0,524.0,15.0
202404,OPEL,9513.0,1726.0,91.0,4.0,1049.0,,538.0,227.0,3323.0,,2483.0,72.0
202404,PEUGEOT,5366.0,1117.0,311.0,1.0,354.0,,550.0,36.0,1544.0,29.0,1163.0,261.0
202404,POLESTAR,206.0,31.0,,,,,27.0,,103.0,,45.0,
202404,PORSCHE,4122.0,291.0,38.0,11.0,147.0,14.0,216.0,202.0,1576.0,19.0,1603.0,5.0
202404,RENAULT,4087.0,989.0,37.0,120.0,378.0,2.0,545.0,,1148.0,33.0,704.0,131.0
202404,ROLLS ROYCE,30.0,2.0,1.0,,1.0,,2.0,4.0,4.0,1.0,15.0,
202404,SEAT,12201.0,3199.0,,,714.0,,426.0,282.0,4545.0,16.0,3002.0,17.0
202404,SKODA,15487.0,2832.0,89.0,210.0,508.0,,1879.0,83.0,5683.0,42.0,4137.0,24.0
202404,SMART,1532.0,264.0,31.0,,162.0,,121.0,115.0,263.0,,569.0,7.0
202404,SSANGYONG,195.0,40.0,,,5.0,,26.0,6.0,71.0,,47.0,
202404,SUBARU,403.0,28.0,1.0,10.0,33.0,,76.0,61.0,120.0,25.0,48.0,1.0
202404,SUZUKI,1972.0,227.0,45.0,107.0,189.0,,633.0,75.0,348.0,152.0,196.0,
202404,TESLA,1637.0,766.0,,,114.0,,113.0,,229.0,,405.0,10.0
202404,TOYOTA,7504.0,2161.0,28.0,7.0,795.0,8.0,544.0,559.0,2150.0,264.0,984.0,4.0
202404,VINFAST,2.0,,,,1.0,,,,1.0,,,
202404,VOLVO,5653.0,664.0,40.0,45.0,,1.0,705.0,99.0,1862.0,1.0,2233.0,3.0
202404,VW,50739.0,10016.0,470.0,57.0,1894.0,47.0,4124.0,587.0,20409.0,66.0,12380.0,689.0
202404,SONSTIGE,1073.0,262.0,18.0,14.0,52.0,3.0,86.0,83.0,220.0,10.0,269.0,56.0
202405,AIWAYS,4.0,4.0,,,,,,,,,,
202405,ALFA ROMEO,585.0,96.0,,,146.0,,21.0,23.0,127.0,,172.0,
202405,ALPINE,43.0,8.0,,4.0,1.0,,18.0,3.0,6.0,1.0,2.0,
202405,ASTON MARTIN,28.0,3.0,,,1.0,1.0,2.0,5.0,7.0,,9.0,
202405,AUDI,18233.0,2308.0,206.0,22.0,395.0,47.0,1829.0,620.0,5956.0,36.0,6800.0,14.0
202405,BENTLEY,63.0,4.0,,1.0,,,7.0,13.0,18.0,,20.0,
202405,BMW,18568.0,3420.0,29.0,82.0,414.0,78.0,1763.0,791.0,5192.0,9.0,6764.0,26.0
202405,BYD,201.0,22.0,1.0,,7.0,,33.0,,90.0,,47.0,1.0
202405,CADILLAC,13.0,3.0,,,,,1.0,,1.0,,8.0,
202405,CITROEN,4359.0,900.0,1.0,1.0,175.0,,264.0,27.0,1380.0,1.0,951.0,659.0
202405,DACIA,5135.0,1158.0,1.0,83.0,12.0,,361.0,653.0,1979.0,114.0,763.0,11.0
202405,DS,188.0,7.0,,,8.0,,17.0,,94.0,,61.0,1.0
202405,FERRARI,179.0,4.0,15.0,,55.0,3.0,5.0,14.0,34.0,,49.0,
202405,FIAT,5376.0,1631.0,,67.0,287.0,,127.0,312.0,655.0,2.0,362.0,1933.0
202405,FISKER,12.0,2.0,,,,,6.0,,2.0,,2.0,
202405,FORD,7791.0,1465.0,27.0,20.0,420.0,,938.0,199.0,2451.0,,1564.0,707.0
202405,GWM,268.0,65.0,9.0,,29.0,2.0,42.0,20.0,29.0,,71.0,1.0
202405,HONDA,465.0,92.0,,,95.0,,69.0,,71.0,24.0,113.0,1.0
202405,HYUNDAI,8129.0,2105.0,137.0,2.0,463.0,1.0,900.0,670.0,2359.0,14.0,1460.0,18.0
202405,INEOS,31.0,3.0,,,,,3.0,4.0,16.0,,5.0,
202405,IVECO,105.0,25.0,,,,,,3.0,8.0,,,69.0
202405,JAGUAR,165.0,26.0,,1.0,4.0,,19.0,26.0,31.0,,58.0,
202405,JEEP,1020.0,109.0,31.0,,65.0,1.0,72.0,13.0,271.0,,454.0,4.0
202405,KIA,5791.0,1673.0,56.0,49.0,160.0,,399.0,392.0,1784.0,1.0,1268.0,9.0
202405,LADA,6.0,,,,2.0,,,,1.0,1.0,2.0,
202405,LAMBORGHINI,88.0,6.0,6.0,5.0,2.0,1.0,10.0,11.0,19.0,2.0,26.0,
202405,LAND ROVER,888.0,106.0,6.0,,10.0,,42.0,30.0,283.0,22.0,386.0,3.0
202405,LEXUS,375.0,76.0,2.0,,14.0,,30.0,34.0,107.0,21.0,91.0,
202405,LOTUS,29.0,,2.0,,1.0,,4.0,5.0,11.0,,6.0,
202405,LUCID,13.0,1.0,,,2.0,,,,8.0,,2.0,
202405,LYNK & CO,1.0,,,,,,1.0,,,,,
202405,MAN,144.0,13.0,1.0,2.0,3.0,,1.0,2.0,18.0,,5.0,99.0
202405,MASERATI,47.0,5.0,1.0,,,,7.0,1.0,11.0,,22.0,
202405,MAXUS,13.0,5.0,,,,,1.0,,3.0,,4.0,
202405,MAZDA,3501.0,533.0,150.0,,661.0,,341.0,2.0,1004.0,205.0,603.0,2.0
202405,MERCEDES,19832.0,3324.0,116.0,16.0,402.0,11.0,1117.0,275.0,6321.0,70.0,7599.0,581.0
202405,MG ROEWE,2699.0,1273.0,,97.0,43.0,,53.0,3.0,547.0,,676.0,7.0
202405,MINI,1943.0,260.0,49.0,,124.0,,193.0,288.0,491.0,,537.0,1.0
202405,MITSUBISHI,1652.0,505.0,45.0,,320.0,,204.0,,366.0,2.0,207.0,3.0
202405,MORGAN,6.0,1.0,,,,,1.0,,2.0,,2.0,
202405,NIO,35.0,7.0,,,,1.0,8.0,,6.0,,13.0,
202405,NISSAN,1914.0,286.0,39.0,10.0,196.0,,101.0,3.0,824.0,1.0,430.0,24.0
202405,OPEL,13455.0,2474.0,137.0,2.0,1302.0,,623.0,237.0,4268.0,,4338.0,74.0
202405,PEUGEOT,6016.0,1196.0,207.0,2.0,392.0,,853.0,57.0,1796.0,10.0,1269.0,234.0
202405,POLESTAR,414.0,46.0,,,,,72.0,,238.0,,58.0,
202405,PORSCHE,2974.0,211.0,29.0,7.0,104.0,13.0,157.0,177.0,1155.0,4.0,1110.0,7.0
202405,RENAULT,4512.0,975.0,70.0,90.0,373.0,1.0,558.0,1.0,1509.0,45.0,719.0,171.0
202405,ROLLS ROYCE,42.0,2.0,2.0,,5.0,1.0,5.0,4.0,8.0,1.0,14.0,
202405,SEAT,16036.0,4121.0,,1.0,776.0,,442.0,232.0,6115.0,62.0,4261.0,26.0
202405,SKODA,17486.0,3429.0,52.0,246.0,591.0,,1918.0,106.0,6437.0,85.0,4581.0,41.0
202405,SMART,1509.0,379.0,31.0,,128.0,,122.0,128.0,251.0,,465.0,5.0
202405,SSANGYONG,198.0,44.0,,,7.0,,21.0,10.0,67.0,,49.0,
202405,SUBARU,321.0,38.0,2.0,7.0,15.0,,68.0,47.0,89.0,20.0,34.0,1.0
202405,SUZUKI,1489.0,195.0,34.0,104.0,162.0,,339.0,85.0,270.0,142.0,158.0,
202405,TESLA,1896.0,837.0,,,173.0,,131.0,,263.0,,448.0,44.0
202405,TOYOTA,6509.0,1836.0,72.0,,684.0,15.0,485.0,439.0,1984.0,253.0,723.0,18.0
202405,VINFAST,8.0,,,1.0,,,,1.0,6.0,,,
202405,VOLVO,5098.0,635.0,33.0,38.0,,,629.0,71.0,1669.0,2.0,2014.0,7.0
202405,VW,47636.0,9573.0,585.0,54.0,1714.0,52.0,3630.0,751.0,18763.0,33.0,11861.0,620.0
202405,XPENG,12.0,3.0,,,,,,1.0,6.0,,2.0,
202405,SONSTIGE,876.0,230.0,18.0,10.0,52.0,5.0,59.0,64.0,168.0,1.0,235.0,34.0
202406,AIWAYS,16.0,11.0,1.0,,,3.0,,,1.0,,,
202406,ALFA ROMEO,932.0,165.0,1.0,,144.0,,34.0,60.0,229.0,1.0,297.0,1.0
202406,ALPINE,69.0,14.0,,9.0,,,26.0,,9.0,,11.0,
202406,ASTON MARTIN,35.0,2.0,1.0,2.0,1.0,,,12.0,11.0,1.0,5.0,
202406,AUDI,20398.0,2603.0,207.0,47.0,464.0,40.0,2011.0,621.0,6655.0,44.0,7691.0,15.0
202406,BENTLEY,131.0,12.0,1.0,1.0,2.0,2.0,13.0,23.0,35.0,3.0,39.0,
202406,BMW,20947.0,3892.0,27.0,80.0,324.0,79.0,1790.0,861.0,5999.0,6.0,7862.0,27.0
202406,BYD,425.0,56.0,,,7.0,,72.0,5.0,172.0,1.0,112.0,
202406,CADILLAC,20.0,5.0,,,,,1.0,,3.0,1.0,10.0,
202406,CITROEN,5921.0,1430.0,,,264.0,,457.0,36.0,2047.0,,1084.0,603.0
202406,DACIA,8805.0,1985.0,,137.0,4.0,,432.0,1131.0,3296.0,520.0,1286.0,14.0
202406,DS,458.0,27.0,,,22.0,,47.0,,205.0,,155.0,2.0
202406,FERRARI,190.0,9.0,6.0,,52.0,3.0,9.0,17.0,37.0,2.0,55.0,
202406,FIAT,8544.0,2503.0,3.0,375.0,479.0,,416.0,787.0,565.0,1.0,1560.0,1855.0
202406,FISKER,7.0,3.0,,,1.0,,2.0,,,,1.0,
202406,FORD,9463.0,1719.0,48.0,21.0,526.0,,1254.0,284.0,3074.0,,1889.0,648.0
202406,GWM,297.0,87.0,17.0,,34.0,2.0,42.0,16.0,34.0,,62.0,3.0
202406,HONDA,636.0,150.0,,,120.0,,116.0,,106.0,19.0,124.0,1.0
202406,HYUNDAI,9501.0,2406.0,222.0,3.0,524.0,1.0,1182.0,838.0,2712.0,15.0,1559.0,39.0
202406,INEOS,36.0,3.0,,,1.0,,8.0,4.0,16.0,,4.0,
202406,IVECO,125.0,22.0,2.0,,1.0,,,,7.0,1.0,1.0,91.0
202406,JAGUAR,211.0,27.0,,2.0,5.0,,12.0,29.0,58.0,,76.0,2.0
202406,JEEP,1194.0,143.0,37.0,,102.0,,61.0,27.0,300.0,,522.0,2.0
202406,KIA,6369.0,1881.0,49.0,44.0,193.0,,422.0,465.0,2035.0,1.0,1261.0,18.0
202406,LADA,1.0,,,,,,,,1.0,,,
202406,LAMBORGHINI,132.0,16.0,13.0,3.0,,5.0,12.0,27.0,22.0,1.0,30.0,3.0
202406,LAND ROVER,1311.0,120.0,18.0,1.0,9.0,,67.0,61.0,454.0,39.0,537.0,5.0
202406,LEXUS,435.0,80.0,7.0,,21.0,,27.0,40.0,113.0,40.0,107.0,
202406,LOTUS,35.0,,5.0,,2.0,,3.0,5.0,13.0,,7.0,
202406,LUCID,15.0,2.0,,,1.0,,2.0,,7.0,,3.0,
202406,LYNK & CO,12.0,,,,,,3.0,,,,9.0,
202406,MAN,143.0,33.0,2.0,,2.0,,,1.0,30.0,,5.0,70.0
202406,MASERATI,54.0,7.0,,,,,3.0,,18.0,,26.0,
202406,MAXUS,10.0,4.0,,,1.0,,,,3.0,,2.0,
202406,MAZDA,4655.0,737.0,179.0,,898.0,,482.0,1.0,1327.0,227.0,801.0,3.0
202406,MERCEDES,21359.0,3609.0,179.0,11.0,447.0,6.0,1277.0,268.0,6797.0,66.0,8074.0,625.0
202406,MG ROEWE,5158.0,1835.0,,162.0,58.0,,73.0,3.0,841.0,,2178.0,8.0
202406,MINI,2335.0,314.0,58.0,,100.0,,153.0,293.0,741.0,,648.0,28.0
202406,MITSUBISHI,2891.0,1046.0,31.0,,503.0,,356.0,,524.0,10.0,404.0,17.0
202406,MORGAN,8.0,1.0,,,,,,4.0,3.0,,,
202406,NIO,44.0,7.0,2.0,,,,7.0,5.0,8.0,,15.0,
202406,NISSAN,2552.0,489.0,84.0,13.0,194.0,,146.0,6.0,1008.0,3.0,576.0,33.0
202406,OPEL,17107.0,3338.0,117.0,1.0,1941.0,1.0,679.0,238.0,5834.0,23.0,4863.0,72.0
202406,PEUGEOT,6355.0,1060.0,224.0,1.0,275.0,,850.0,95.0,2107.0,8.0,1550.0,185.0
202406,POLESTAR,334.0,36.0,1.0,,,,52.0,,161.0,,84.0,
202406,PORSCHE,2623.0,179.0,21.0,5.0,89.0,22.0,184.0,222.0,981.0,4.0,912.0,4.0
202406,RENAULT,8281.0,1716.0,59.0,345.0,588.0,11.0,1194.0,1.0,2655.0,50.0,1508.0,154.0
202406,ROLLS ROYCE,22.0,1.0,,,,,1.0,2.0,,,18.0,
202406,SEAT,19105.0,4861.0,,,805.0,,512.0,237.0,7318.0,43.0,5279.0,50.0
202406,SKODA,22419.0,4254.0,76.0,284.0,732.0,2.0,2237.0,162.0,8289.0,56.0,6262.0,65.0
202406,SMART,1626.0,390.0,17.0,,153.0,,141.0,107.0,212.0,,600.0,6.0
202406,SSANGYONG,185.0,45.0,1.0,,3.0,,24.0,9.0,56.0,,47.0,
202406,SUBARU,332.0,27.0,4.0,5.0,20.0,,77.0,55.0,83.0,14.0,46.0,1.0
202406,SUZUKI,2217.0,325.0,37.0,99.0,239.0,,511.0,95.0,408.0,231.0,271.0,1.0
202406,TESLA,4648.0,1906.0,,,442.0,,425.0,,730.0,,1000.0,145.0
202406,TOYOTA,8798.0,2633.0,54.0,3.0,795.0,22.0,719.0,660.0,2702.0,252.0,946.0,12.0
202406,VINFAST,2.0,,,1.0,,,,1.0,,,,
202406,VOLVO,5633.0,708.0,34.0,56.0,,,646.0,69.0,2093.0,8.0,2012.0,7.0
202406,VW,60754.0,11426.0,655.0,78.0,2383.0,93.0,4626.0,1109.0,25758.0,55.0,14003.0,568.0
202406,XPENG,19.0,5.0,,,,,,3.0,5.0,,6.0,
202406,SONSTIGE,989.0,221.0,6.0,9.0,66.0,6.0,86.0,67.0,203.0,4.0,266.0,55.0
202407,AIWAYS,4.0,2.0,1.0,,,,,,,,1.0,
202407,ALFA ROMEO,453.0,58.0,,,123.0,,16.0,32.0,67.0,,156.0,1.0
202407,ALPINE,21.0,4.0,,4.0,1.0,,9.0,,1.0,1.0,1.0,
202407,ASTON MARTIN,39.0,2.0,,,,2.0,,10.0,12.0,1.0,12.0,
202407,AUDI,19436.0,2478.0,168.0,26.0,514.0,23.0,2186.0,550.0,6436.0,33.0,7010.0,12.0
202407,BENTLEY,41.0,1.0,,,1.0,1.0,3.0,6.0,16.0,1.0,12.0,
202407,BMW,21179.0,3744.0,27.0,55.0,325.0,69.0,1992.0,994.0,6452.0,6.0,7477.0,38.0
202407,BYD,230.0,61.0,2.0,,6.0,,26.0,5.0,80.0,,49.0,1.0
202407,CADILLAC,37.0,3.0,,,2.0,,4.0,,10.0,4.0,14.0,
202407,CITROEN,4207.0,1066.0,1.0,,154.0,,261.0,22.0,1372.0,3.0,760.0,568.0
202407,DACIA,6063.0,1233.0,,21.0,1.0,,262.0,980.0,2050.0,625.0,883.0,8.0
202407,DAF TRUCKS,1.0,,,,,,,,,,,1.0
202407,DS,301.0,3.0,,,8.0,,28.0,,181.0,,80.0,1.0
202407,FERRARI,198.0,7.0,8.0,,64.0,3.0,10.0,21.0,33.0,2.0,49.0,1.0
202407,FIAT,5841.0,1754.0,2.0,87.0,215.0,,226.0,514.0,590.0,,652.0,1801.0
202407,FISKER,1.0,,,,,,1.0,,,,,
202407,FORD,8917.0,1673.0,70.0,11.0,464.0,,1035.0,367.0,2475.0,2.0,2276.0,544.0
202407,GWM,270.0,59.0,17.0,,26.0,1.0,53.0,21.0,22.0,,70.0,1.0
202407,HONDA,735.0,196.0,,,132.0,,161.0,,91.0,26.0,128.0,1.0
202407,HYUNDAI,9053.0,2108.0,169.0,14.0,438.0,,1169.0,860.0,2521.0,71.0,1678.0,25.0
202407,INEOS,43.0,3.0,,,,,7.0,6.0,16.0,,9.0,2.0
202407,IVECO,100.0,27.0,,,,,,,11.0,1.0,,61.0
202407,JAGUAR,137.0,18.0,,1.0,4.0,,10.0,13.0,31.0,,60.0,
202407,JEEP,832.0,54.0,26.0,,52.0,,30.0,9.0,192.0,,468.0,1.0
202407,KIA,6453.0,1853.0,64.0,47.0,195.0,1.0,457.0,442.0,2032.0,4.0,1348.0,10.0
202407,LADA,5.0,,,,,,,,1.0,,4.0,
202407,LAMBORGHINI,146.0,10.0,9.0,8.0,3.0,2.0,14.0,23.0,26.0,1.0,49.0,1.0
202407,LAND ROVER,1090.0,118.0,15.0,2.0,17.0,,55.0,57.0,316.0,42.0,466.0,2.0
202407,LEXUS,428.0,79.0,5.0,,16.0,2.0,28.0,27.0,113.0,38.0,120.0,
202407,LOTUS,41.0,,5.0,,4.0,,3.0,6.0,14.0,,9.0,
202407,LUCID,8.0,1.0,,,,,2.0,,3.0,,2.0,
202407,LYNK & CO,6.0,,,,,,4.0,,,,2.0,
202407,MAN,154.0,41.0,,,3.0,,,2.0,23.0,,5.0,80.0
202407,MASERATI,47.0,8.0,1.0,,,,8.0,,9.0,,21.0,
202407,MAXUS,3.0,,,,1.0,,,,,,1.0,1.0
202407,MAZDA,3088.0,487.0,128.0,,514.0,,348.0,,903.0,173.0,534.0,1.0
202407,MERCEDES,23015.0,3816.0,105.0,10.0,479.0,7.0,1553.0,357.0,7602.0,74.0,8447.0,565.0
202407,MG ROEWE,1831.0,650.0,,71.0,49.0,,51.0,2.0,412.0,,590.0,6.0
202407,MINI,2544.0,271.0,22.0,,163.0,,160.0,298.0,836.0,,788.0,6.0
202407,MITSUBISHI,1643.0,608.0,57.0,,275.0,,193.0,,292.0,6.0,211.0,1.0
202407,MORGAN,7.0,,,,,,3.0,1.0,,1.0,2.0,
202407,NIO,32.0,13.0,1.0,,,3.0,3.0,3.0,4.0,,5.0,
202407,NISSAN,2230.0,371.0,77.0,5.0,134.0,1.0,192.0,2.0,947.0,12.0,467.0,22.0
202407,OPEL,12381.0,2497.0,45.0,4.0,1576.0,,478.0,323.0,4230.0,18.0,3120.0,90.0
202407,PEUGEOT,5323.0,1059.0,338.0,,178.0,,666.0,130.0,1756.0,2.0,1017.0,177.0
202407,POLESTAR,422.0,62.0,3.0,,,,43.0,1.0,222.0,,90.0,1.0
202407,PORSCHE,2071.0,122.0,21.0,1.0,50.0,16.0,121.0,136.0,839.0,7.0,754.0,4.0
202407,RENAULT,3438.0,689.0,3.0,104.0,256.0,,572.0,,1089.0,32.0,612.0,81.0
202407,ROLLS ROYCE,26.0,3.0,,,2.0,,3.0,2.0,5.0,2.0,9.0,
202407,SEAT,12477.0,3086.0,,,699.0,,527.0,175.0,4977.0,33.0,2957.0,23.0
202407,SKODA,18898.0,3388.0,85.0,268.0,590.0,1.0,2159.0,65.0,7508.0,80.0,4730.0,24.0
202407,SMART,471.0,123.0,7.0,,40.0,,35.0,31.0,109.0,,126.0,
202407,SSANGYONG,139.0,33.0,,,2.0,,12.0,10.0,49.0,,33.0,
202407,SUBARU,380.0,49.0,1.0,7.0,19.0,,87.0,54.0,88.0,27.0,48.0,
202407,SUZUKI,2199.0,276.0,51.0,123.0,232.0,,455.0,95.0,493.0,241.0,232.0,1.0
202407,TESLA,2470.0,1011.0,,,214.0,,189.0,,438.0,,540.0,78.0
202407,TOYOTA,8479.0,2464.0,30.0,,709.0,36.0,632.0,683.0,2685.0,147.0,1083.0,10.0
202407,VINFAST,4.0,,,,2.0,,,1.0,,,1.0,
202407,VOLVO,5578.0,608.0,40.0,48.0,,,668.0,101.0,2052.0,29.0,2025.0,7.0
202407,VW,41388.0,7993.0,527.0,42.0,1587.0,45.0,3788.0,671.0,16298.0,56.0,9864.0,517.0
202407,XPENG,16.0,4.0,,,,,,1.0,7.0,,4.0,
202407,SONSTIGE,1193.0,294.0,10.0,19.0,66.0,5.0,83.0,73.0,232.0,8.0,359.0,44.0
202408,ALFA ROMEO,365.0,42.0,,,99.0,1.0,10.0,25.0,69.0,,119.0,
202408,ALPINE,18.0,2.0,1.0,1.0,,,9.0,,4.0,,1.0,
202408,ASTON MARTIN,12.0,,,,,,,6.0,1.0,,5.0,
202408,AUDI,13550.0,1737.0,54.0,25.0,364.0,24.0,1425.0,500.0,4581.0,31.0,4804.0,5.0
202408,BENTLEY,9.0,,,,,,,1.0,3.0,,5.0,
202408,BMW,16140.0,2879.0,13.0,34.0,294.0,51.0,1550.0,795.0,4789.0,5.0,5728.0,2.0
202408,BYD,218.0,51.0,1.0,,6.0,2.0,30.0,4.0,78.0,,46.0,
202408,CADILLAC,6.0,,,,,,,,1.0,1.0,4.0,
202408,CITROEN,2981.0,738.0,,,117.0,,187.0,16.0,858.0,2.0,556.0,507.0
202408,DACIA,4502.0,983.0,,10.0,,,210.0,734.0,1514.0,472.0,578.0,1.0
202408,DS,192.0,1.0,,,,,36.0,,102.0,,53.0,
202408,FERRARI,140.0,5.0,7.0,,35.0,,3.0,14.0,32.0,2.0,42.0,
202408,FIAT,4057.0,1259.0,1.0,37.0,148.0,,117.0,249.0,395.0,1.0,496.0,1354.0
202408,FISKER,2.0,,,,,,1.0,1.0,,,,
202408,FORD,8418.0,1643.0,52.0,6.0,530.0,,985.0,329.0,2383.0,,2051.0,439.0
202408,GWM,249.0,81.0,16.0,,29.0,,20.0,12.0,34.0,,57.0,
202408,HONDA,595.0,183.0,,,103.0,,73.0,,72.0,28.0,136.0,
202408,HYUNDAI,7954.0,2064.0,96.0,17.0,390.0,,798.0,841.0,2110.0,40.0,1597.0,1.0
202408,INEOS,42.0,4.0,,,2.0,,3.0,8.0,16.0,,9.0,
202408,IVECO,71.0,16.0,1.0,,,,,,8.0,,,46.0
202408,JAGUAR,99.0,16.0,1.0,,4.0,,9.0,2.0,30.0,,37.0,
202408,JEEP,708.0,64.0,17.0,,43.0,,43.0,5.0,179.0,,357.0,
202408,KIA,5450.0,1666.0,98.0,51.0,200.0,,370.0,333.0,1669.0,1.0,1062.0,
202408,LADA,7.0,1.0,,,,,,,,,6.0,
202408,LAMBORGHINI,86.0,3.0,8.0,4.0,1.0,4.0,6.0,23.0,10.0,1.0,26.0,
202408,LAND ROVER,771.0,86.0,7.0,,3.0,,56.0,39.0,210.0,29.0,341.0,
202408,LEXUS,510.0,81.0,4.0,,19.0,1.0,23.0,45.0,173.0,39.0,125.0,
202408,LOTUS,37.0,,1.0,,4.0,,3.0,8.0,13.0,1.0,7.0,
202408,LUCID,13.0,3.0,1.0,,2.0,,2.0,,4.0,,1.0,
202408,LYNK & CO,2.0,,,,,,,,,,2.0,
202408,MAN,105.0,21.0,1.0,,,,1.0,1.0,25.0,,5.0,51.0
202408,MASERATI,31.0,6.0,1.0,,1.0,,7.0,,10.0,1.0,5.0,
202408,MAXUS,3.0,2.0,,,,,,,,,1.0,
202408,MAZDA,2684.0,415.0,111.0,,476.0,,275.0,,811.0,122.0,474.0,
202408,MERCEDES,19437.0,3330.0,94.0,6.0,373.0,6.0,1227.0,326.0,6564.0,46.0,7090.0,375.0
202408,MG ROEWE,594.0,247.0,,14.0,30.0,,37.0,,121.0,,145.0,
202408,MINI,2619.0,295.0,41.0,,138.0,,207.0,332.0,838.0,,768.0,
202408,MITSUBISHI,1867.0,613.0,39.0,,325.0,,211.0,,413.0,10.0,254.0,2.0
202408,MORGAN,12.0,1.0,,,1.0,,,6.0,,1.0,2.0,1.0
202408,NIO,35.0,3.0,1.0,1.0,,,10.0,,8.0,,12.0,
202408,NISSAN,1989.0,283.0,34.0,3.0,124.0,,163.0,25.0,898.0,2.0,435.0,22.0
202408,OPEL,12142.0,2355.0,25.0,2.0,1563.0,,349.0,285.0,3846.0,3.0,3635.0,79.0
202408,PEUGEOT,4875.0,984.0,322.0,,160.0,,556.0,98.0,1664.0,2.0,938.0,151.0
202408,POLESTAR,188.0,38.0,1.0,,,,33.0,,74.0,,42.0,
202408,PORSCHE,1895.0,132.0,18.0,8.0,53.0,32.0,111.0,106.0,822.0,8.0,605.0,
202408,RENAULT,3672.0,705.0,13.0,96.0,296.0,,607.0,5.0,1133.0,32.0,701.0,84.0
202408,ROLLS ROYCE,17.0,,1.0,,,,5.0,,2.0,,9.0,
202408,SEAT,10597.0,2549.0,29.0,,643.0,,591.0,182.0,4050.0,125.0,2425.0,3.0
202408,SKODA,14451.0,2511.0,45.0,238.0,404.0,,1704.0,53.0,5850.0,52.0,3593.0,1.0
202408,SMART,650.0,189.0,6.0,,68.0,,25.0,30.0,172.0,,160.0,
202408,SSANGYONG,74.0,16.0,,,2.0,,10.0,4.0,20.0,,22.0,
202408,SUBARU,364.0,34.0,1.0,4.0,23.0,,69.0,47.0,122.0,17.0,47.0,
202408,SUZUKI,2232.0,322.0,116.0,97.0,256.0,,354.0,55.0,577.0,213.0,242.0,
202408,TESLA,2370.0,1114.0,,,186.0,,197.0,,381.0,,491.0,1.0
202408,TOYOTA,6800.0,1806.0,26.0,2.0,620.0,39.0,503.0,497.0,2292.0,176.0,839.0,
202408,VINFAST,23.0,3.0,,,3.0,,2.0,4.0,6.0,,5.0,
202408,VOLVO,3934.0,544.0,14.0,26.0,,,495.0,47.0,1246.0,23.0,1537.0,2.0
202408,VW,35359.0,7057.0,515.0,23.0,1421.0,64.0,3201.0,706.0,13332.0,35.0,8615.0,390.0
202408,XPENG,33.0,9.0,,,,,,5.0,7.0,,12.0,
202408,SONSTIGE,1066.0,239.0,12.0,18.0,74.0,4.0,65.0,73.0,231.0,11.0,303.0,36.0
202409,ALFA ROMEO,324.0,40.0,,,81.0,,12.0,27.0,59.0,,105.0,
