Bundesland;Date;Powertrain;Reg
BADEN-WÜRTTEMBERG;01.08.24;Diesel;4223
BADEN-WÜRTTEMBERG;01.08.24;EV;4443
BADEN-WÜRTTEMBERG;01.08.24;CNG;
BADEN-WÜRTTEMBERG;01.08.24;LPG;94
BADEN-WÜRTTEMBERG;01.08.24;Hybrid;11018
BAYERN;01.08.24;Benzin;12852
BAYERN;01.08.24;Diesel;5124
BAYERN;01.08.24;EV;5060
BAYERN;01.08.24;CNG;
BAYERN;01.08.24;LPG;121
BAYERN;01.08.24;Hybrid;12589
BERLIN;01.08.24;Benzin;1078
BERLIN;01.08.24;Diesel;394
BERLIN;01.08.24;EV;612
BERLIN;01.08.24;CNG;
BERLIN;01.08.24;LPG;7
BERLIN;01.08.24;Hybrid;1601
BRANDENBURG;01.08.24;Benzin;1130
BRANDENBURG;01.08.24;Diesel;483
BRANDENBURG;01.08.24;EV;378
BRANDENBURG;01.08.24;CNG;
BRANDENBURG;01.08.24;LPG;15
BRANDENBURG;01.08.24;Hybrid;1344
BREMEN;01.08.24;Benzin;435
BREMEN;01.08.24;Diesel;218
BREMEN;01.08.24;EV;207
BREMEN;01.08.24;CNG;
BREMEN;01.08.24;LPG;6
BREMEN;01.08.24;Hybrid;808
HAMBURG;01.08.24;Benzin;1516
HAMBURG;01.08.24;Diesel;1067
HAMBURG;01.08.24;EV;862
HAMBURG;01.08.24;CNG;
HAMBURG;01.08.24;LPG;15
HAMBURG;01.08.24;Hybrid;1953
HESSEN;01.08.24;Benzin;9761
HESSEN;01.08.24;Diesel;3540
HESSEN;01.08.24;EV;3095
HESSEN;01.08.24;CNG;
HESSEN;01.08.24;LPG;66
HESSEN;01.08.24;Hybrid;8698
MECKLENBURG-VORPOMMERN;01.08.24;Benzin;652
MECKLENBURG-VORPOMMERN;01.08.24;Diesel;358
MECKLENBURG-VORPOMMERN;01.08.24;EV;148
MECKLENBURG-VORPOMMERN;01.08.24;CNG;
MECKLENBURG-VORPOMMERN;01.08.24;LPG;18
MECKLENBURG-VORPOMMERN;01.08.24;Hybrid;633
NIEDERSACHSEN;01.08.24;Benzin;8932
NIEDERSACHSEN;01.08.24;Diesel;4001
NIEDERSACHSEN;01.08.24;EV;2712
NIEDERSACHSEN;01.08.24;CNG;
NIEDERSACHSEN;01.08.24;LPG;112
NIEDERSACHSEN;01.08.24;Hybrid;6101
NORDRHEIN-WESTFALEN;01.08.24;Benzin;14623
NORDRHEIN-WESTFALEN;01.08.24;Diesel;5777
NORDRHEIN-WESTFALEN;01.08.24;EV;6103
NORDRHEIN-WESTFALEN;01.08.24;CNG;
NORDRHEIN-WESTFALEN;01.08.24;LPG;314
NORDRHEIN-WESTFALEN;01.08.24;Hybrid;14308
RHEINLAND-PFALZ;01.08.24;Benzin;2921
RHEINLAND-PFALZ;01.08.24;Diesel;1198
RHEINLAND-PFALZ;01.08.24;EV;1146
RHEINLAND-PFALZ;01.08.24;CNG;
RHEINLAND-PFALZ;01.08.24;LPG;50
RHEINLAND-PFALZ;01.08.24;Hybrid;2650
SAARLAND;01.08.24;Benzin;857
SAARLAND;01.08.24;Diesel;262
SAARLAND;01.08.24;EV;225
SAARLAND;01.08.24;CNG;
SAARLAND;01.08.24;LPG;16
SAARLAND;01.08.24;Hybrid;694
SACHSEN;01.08.24;Benzin;2779
SACHSEN;01.08.24;Diesel;1131
SACHSEN;01.08.24;EV;624
SACHSEN;01.08.24;CNG;3
SACHSEN;01.08.24;LPG;57
SACHSEN;01.08.24;Hybrid;3076
SACHSEN-ANHALT;01.08.24;Benzin;1309
SACHSEN-ANHALT;01.08.24;Diesel;571
SACHSEN-ANHALT;01.08.24;EV;454
SACHSEN-ANHALT;01.08.24;CNG;
SACHSEN-ANHALT;01.08.24;LPG;12
SACHSEN-ANHALT;01.08.24;Hybrid;1183
SCHLESWIG-HOLSTEIN;01.08.24;Benzin;1538
SCHLESWIG-HOLSTEIN;01.08.24;Diesel;973
SCHLESWIG-HOLSTEIN;01.08.24;EV;649
SCHLESWIG-HOLSTEIN;01.08.24;CNG;
SCHLESWIG-HOLSTEIN;01.08.24;LPG;30
SCHLESWIG-HOLSTEIN;01.08.24;Hybrid;1485
THÜRINGEN;01.08.24;Benzin;1671
THÜRINGEN;01.08.24;Diesel;615
THÜRINGEN;01.08.24;EV;290
THÜRINGEN;01.08.24;CNG;
THÜRINGEN;01.08.24;LPG;20
THÜRINGEN;01.08.24;Hybrid;1167
BADEN-WÜRTTEMBERG;01.09.24;Benzin;7604
BADEN-WÜRTTEMBERG;01.09.24;Diesel;4231
BADEN-WÜRTTEMBERG;01.09.24;EV;5786
BADEN-WÜRTTEMBERG;01.09.24;CNG;
BADEN-WÜRTTEMBERG;01.09.24;LPG;61
BADEN-WÜRTTEMBERG;01.09.24;Hybrid;12378
BAYERN;01.09.24;Benzin;13644
BAYERN;01.09.24;Diesel;6251
BAYERN;01.09.24;EV;7245
BAYERN;01.09.24;CNG;
BAYERN;01.09.24;LPG;98
BAYERN;01.09.24;Hybrid;16268
BERLIN;01.09.24;Benzin;1109
BERLIN;01.09.24;Diesel;432
BERLIN;01.09.24;EV;862
BERLIN;01.09.24;CNG;
BERLIN;01.09.24;LPG;17
BERLIN;01.09.24;Hybrid;1689
BRANDENBURG;01.09.24;Benzin;1218
BRANDENBURG;01.09.24;Diesel;506
BRANDENBURG;01.09.24;EV;565
BRANDENBURG;01.09.24;CNG;
BRANDENBURG;01.09.24;LPG;16
BRANDENBURG;01.09.24;Hybrid;1428
BREMEN;01.09.24;Benzin;325
BREMEN;01.09.24;Diesel;190
BREMEN;01.09.24;EV;169
BREMEN;01.09.24;CNG;
BREMEN;01.09.24;LPG;5
BREMEN;01.09.24;Hybrid;538
HAMBURG;01.09.24;Benzin;1932
HAMBURG;01.09.24;Diesel;1212
HAMBURG;01.09.24;EV;983
HAMBURG;01.09.24;CNG;1
HAMBURG;01.09.24;LPG;8
HAMBURG;01.09.24;Hybrid;2547
HESSEN;01.09.24;Benzin;9072
HESSEN;01.09.24;Diesel;3606
HESSEN;01.09.24;EV;2898
HESSEN;01.09.24;CNG;
HESSEN;01.09.24;LPG;54
HESSEN;01.09.24;Hybrid;8493
MECKLENBURG-VORPOMMERN;01.09.24;Benzin;889
MECKLENBURG-VORPOMMERN;01.09.24;Diesel;474
MECKLENBURG-VORPOMMERN;01.09.24;EV;260
MECKLENBURG-VORPOMMERN;01.09.24;CNG;
MECKLENBURG-VORPOMMERN;01.09.24;LPG;10
MECKLENBURG-VORPOMMERN;01.09.24;Hybrid;748
NIEDERSACHSEN;01.09.24;Benzin;8043
NIEDERSACHSEN;01.09.24;Diesel;3994
NIEDERSACHSEN;01.09.24;EV;3945
NIEDERSACHSEN;01.09.24;CNG;
NIEDERSACHSEN;01.09.24;LPG;81
NIEDERSACHSEN;01.09.24;Hybrid;5984
NORDRHEIN-WESTFALEN;01.09.24;Benzin;13163
NORDRHEIN-WESTFALEN;01.09.24;Diesel;5845
NORDRHEIN-WESTFALEN;01.09.24;EV;7468
NORDRHEIN-WESTFALEN;01.09.24;CNG;
NORDRHEIN-WESTFALEN;01.09.24;LPG;232
NORDRHEIN-WESTFALEN;01.09.24;Hybrid;15104
RHEINLAND-PFALZ;01.09.24;Benzin;2474
RHEINLAND-PFALZ;01.09.24;Diesel;1172
RHEINLAND-PFALZ;01.09.24;EV;1439
RHEINLAND-PFALZ;01.09.24;CNG;
RHEINLAND-PFALZ;01.09.24;LPG;52
RHEINLAND-PFALZ;01.09.24;Hybrid;2820
SAARLAND;01.09.24;Benzin;784
SAARLAND;01.09.24;Diesel;221
SAARLAND;01.09.24;EV;314
SAARLAND;01.09.24;CNG;
SAARLAND;01.09.24;LPG;12
SAARLAND;01.09.24;Hybrid;777
SACHSEN;01.09.24;Benzin;2502
SACHSEN;01.09.24;Diesel;1005
SACHSEN;01.09.24;EV;844
SACHSEN;01.09.24;CNG;
SACHSEN;01.09.24;LPG;61
SACHSEN;01.09.24;Hybrid;2457
SACHSEN-ANHALT;01.09.24;Benzin;1377
SACHSEN-ANHALT;01.09.24;Diesel;539
SACHSEN-ANHALT;01.09.24;EV;302
SACHSEN-ANHALT;01.09.24;CNG;
SACHSEN-ANHALT;01.09.24;LPG;13
SACHSEN-ANHALT;01.09.24;Hybrid;1236
SCHLESWIG-HOLSTEIN;01.09.24;Benzin;1526
SCHLESWIG-HOLSTEIN;01.09.24;Diesel;894
SCHLESWIG-HOLSTEIN;01.09.24;EV;1002
SCHLESWIG-HOLSTEIN;01.09.24;CNG;
SCHLESWIG-HOLSTEIN;01.09.24;LPG;33
SCHLESWIG-HOLSTEIN;01.09.24;Hybrid;1709
THÜRINGEN;01.09.24;Benzin;1334
THÜRINGEN;01.09.24;Diesel;524
THÜRINGEN;01.09.24;EV;379
THÜRINGEN;01.09.24;CNG;
THÜRINGEN;01.09.24;LPG;16
THÜRINGEN;01.09.24;Hybrid;1241
BADEN-WÜRTTEMBERG;01.10.24;Benzin;8463
BADEN-WÜRTTEMBERG;01.10.24;Diesel;5155
BADEN-WÜRTTEMBERG;01.10.24;EV;6370
BADEN-WÜRTTEMBERG;01.10.24;CNG;
BADEN-WÜRTTEMBERG;01.10.24;LPG;92
BADEN-WÜRTTEMBERG;01.10.24;Hybrid;13888
BAYERN;01.10.24;Benzin;15557
BAYERN;01.10.24;Diesel;6954
BAYERN;01.10.24;EV;7699
BAYERN;01.10.24;CNG;
BAYERN;01.10.24;LPG;151
BAYERN;01.10.24;Hybrid;17940
BERLIN;01.10.24;Benzin;1819
BERLIN;01.10.24;Diesel;450
BERLIN;01.10.24;EV;857
BERLIN;01.10.24;CNG;
BERLIN;01.10.24;LPG;15
BERLIN;01.10.24;Hybrid;1989
BRANDENBURG;01.10.24;Benzin;1265
BRANDENBURG;01.10.24;Diesel;563
BRANDENBURG;01.10.24;EV;488
BRANDENBURG;01.10.24;CNG;
BRANDENBURG;01.10.24;LPG;24
BRANDENBURG;01.10.24;Hybrid;1516
BREMEN;01.10.24;Benzin;312
BREMEN;01.10.24;Diesel;265
BREMEN;01.10.24;EV;238
BREMEN;01.10.24;CNG;
BREMEN;01.10.24;LPG;9
BREMEN;01.10.24;Hybrid;604
HAMBURG;01.10.24;Benzin;1779
HAMBURG;01.10.24;Diesel;1111
HAMBURG;01.10.24;EV;921
HAMBURG;01.10.24;CNG;
HAMBURG;01.10.24;LPG;10
HAMBURG;01.10.24;Hybrid;2961
HESSEN;01.10.24;Benzin;9234
HESSEN;01.10.24;Diesel;4119
HESSEN;01.10.24;EV;3665
HESSEN;01.10.24;CNG;
HESSEN;01.10.24;LPG;89
HESSEN;01.10.24;Hybrid;9101
MECKLENBURG-VORPOMMERN;01.10.24;Benzin;734
MECKLENBURG-VORPOMMERN;01.10.24;Diesel;455
MECKLENBURG-VORPOMMERN;01.10.24;EV;196
MECKLENBURG-VORPOMMERN;01.10.24;CNG;
MECKLENBURG-VORPOMMERN;01.10.24;LPG;15
MECKLENBURG-VORPOMMERN;01.10.24;Hybrid;840
NIEDERSACHSEN;01.10.24;Benzin;10590
NIEDERSACHSEN;01.10.24;Diesel;4759
NIEDERSACHSEN;01.10.24;EV;3666
NIEDERSACHSEN;01.10.24;CNG;
NIEDERSACHSEN;01.10.24;LPG;118
NIEDERSACHSEN;01.10.24;Hybrid;6550
NORDRHEIN-WESTFALEN;01.10.24;Benzin;14257
NORDRHEIN-WESTFALEN;01.10.24;Diesel;7222
NORDRHEIN-WESTFALEN;01.10.24;EV;7338
NORDRHEIN-WESTFALEN;01.10.24;CNG;
NORDRHEIN-WESTFALEN;01.10.24;LPG;322
NORDRHEIN-WESTFALEN;01.10.24;Hybrid;17907
RHEINLAND-PFALZ;01.10.24;Benzin;2848
RHEINLAND-PFALZ;01.10.24;Diesel;1462
RHEINLAND-PFALZ;01.10.24;EV;1387
RHEINLAND-PFALZ;01.10.24;CNG;
RHEINLAND-PFALZ;01.10.24;LPG;53
RHEINLAND-PFALZ;01.10.24;Hybrid;3429
SAARLAND;01.10.24;Benzin;865
SAARLAND;01.10.24;Diesel;278
SAARLAND;01.10.24;EV;285
SAARLAND;01.10.24;CNG;
SAARLAND;01.10.24;LPG;15
SAARLAND;01.10.24;Hybrid;899
SACHSEN;01.10.24;Benzin;2499
SACHSEN;01.10.24;Diesel;1103
SACHSEN;01.10.24;EV;775
SACHSEN;01.10.24;CNG;
SACHSEN;01.10.24;LPG;50
SACHSEN;01.10.24;Hybrid;2726
SACHSEN-ANHALT;01.10.24;Benzin;1065
SACHSEN-ANHALT;01.10.24;Diesel;548
SACHSEN-ANHALT;01.10.24;EV;307
SACHSEN-ANHALT;01.10.24;CNG;
SACHSEN-ANHALT;01.10.24;LPG;14
SACHSEN-ANHALT;01.10.24;Hybrid;1413
SCHLESWIG-HOLSTEIN;01.10.24;Benzin;1495
SCHLESWIG-HOLSTEIN;01.10.24;Diesel;1094
SCHLESWIG-HOLSTEIN;01.10.24;EV;890
SCHLESWIG-HOLSTEIN;01.10.24;CNG;
SCHLESWIG-HOLSTEIN;01.10.24;LPG;37
SCHLESWIG-HOLSTEIN;01.10.24;Hybrid;1781
THÜRINGEN;01.10.24;Benzin;1472
THÜRINGEN;01.10.24;Diesel;614
THÜRINGEN;01.10.24;EV;383
THÜRINGEN;01.10.24;CNG;
THÜRINGEN;01.10.24;LPG;25
THÜRINGEN;01.10.24;Hybrid;1412
BADEN-WÜRTTEMBERG;01.11.24;Benzin;8597
BADEN-WÜRTTEMBERG;01.11.24;Diesel;4812
BADEN-WÜRTTEMBERG;01.11.24;EV;6361
BADEN-WÜRTTEMBERG;01.11.24;CNG;
BADEN-WÜRTTEMBERG;01.11.24;LPG;95
BADEN-WÜRTTEMBERG;01.11.24;Hybrid;15013
BAYERN;01.11.24;Benzin;16223
BAYERN;01.11.24;Diesel;6748
BAYERN;01.11.24;EV;7464
BAYERN;01.11.24;CNG;
BAYERN;01.11.24;LPG;125
BAYERN;01.11.24;Hybrid;18326
BERLIN;01.11.24;Benzin;1531
BERLIN;01.11.24;Diesel;548
BERLIN;01.11.24;EV;1090
BERLIN;01.11.24;CNG;
BERLIN;01.11.24;LPG;16
BERLIN;01.11.24;Hybrid;2549
BRANDENBURG;01.11.24;Benzin;1616
BRANDENBURG;01.11.24;Diesel;630
BRANDENBURG;01.11.24;EV;544
BRANDENBURG;01.11.24;CNG;
BRANDENBURG;01.11.24;LPG;19
BRANDENBURG;01.11.24;Hybrid;1760
BREMEN;01.11.24;Benzin;414
BREMEN;01.11.24;Diesel;265
BREMEN;01.11.24;EV;203
BREMEN;01.11.24;CNG;
BREMEN;01.11.24;LPG;10
BREMEN;01.11.24;Hybrid;759
HAMBURG;01.11.24;Benzin;1835
HAMBURG;01.11.24;Diesel;1246
HAMBURG;01.11.24;EV;1125
HAMBURG;01.11.24;CNG;
HAMBURG;01.11.24;LPG;9
HAMBURG;01.11.24;Hybrid;4102
HESSEN;01.11.24;Benzin;9963
HESSEN;01.11.24;Diesel;4494
HESSEN;01.11.24;EV;3057
HESSEN;01.11.24;CNG;
HESSEN;01.11.24;LPG;69
HESSEN;01.11.24;Hybrid;11772
MECKLENBURG-VORPOMMERN;01.11.24;Benzin;757
MECKLENBURG-VORPOMMERN;01.11.24;Diesel;469
MECKLENBURG-VORPOMMERN;01.11.24;EV;240
MECKLENBURG-VORPOMMERN;01.11.24;CNG;
MECKLENBURG-VORPOMMERN;01.11.24;LPG;12
MECKLENBURG-VORPOMMERN;01.11.24;Hybrid;840
NIEDERSACHSEN;01.11.24;Benzin;9783
NIEDERSACHSEN;01.11.24;Diesel;4942
NIEDERSACHSEN;01.11.24;EV;3899
NIEDERSACHSEN;01.11.24;CNG;
NIEDERSACHSEN;01.11.24;LPG;107
NIEDERSACHSEN;01.11.24;Hybrid;7571
NORDRHEIN-WESTFALEN;01.11.24;Benzin;15206
NORDRHEIN-WESTFALEN;01.11.24;Diesel;7136
NORDRHEIN-WESTFALEN;01.11.24;EV;7341
NORDRHEIN-WESTFALEN;01.11.24;CNG;
NORDRHEIN-WESTFALEN;01.11.24;LPG;267
NORDRHEIN-WESTFALEN;01.11.24;Hybrid;19393
RHEINLAND-PFALZ;01.11.24;Benzin;2891
RHEINLAND-PFALZ;01.11.24;Diesel;1353
RHEINLAND-PFALZ;01.11.24;EV;1328
RHEINLAND-PFALZ;01.11.24;CNG;
RHEINLAND-PFALZ;01.11.24;LPG;65
RHEINLAND-PFALZ;01.11.24;Hybrid;3478
SAARLAND;01.11.24;Benzin;966
SAARLAND;01.11.24;Diesel;278
SAARLAND;01.11.24;EV;230
SAARLAND;01.11.24;CNG;
SAARLAND;01.11.24;LPG;11
SAARLAND;01.11.24;Hybrid;1031
SACHSEN;01.11.24;Benzin;3025
SACHSEN;01.11.24;Diesel;1216
SACHSEN;01.11.24;EV;672
SACHSEN;01.11.24;CNG;
SACHSEN;01.11.24;LPG;66
SACHSEN;01.11.24;Hybrid;2896
SACHSEN-ANHALT;01.11.24;Benzin;1382
SACHSEN-ANHALT;01.11.24;Diesel;617
SACHSEN-ANHALT;01.11.24;EV;321
SACHSEN-ANHALT;01.11.24;CNG;
SACHSEN-ANHALT;01.11.24;LPG;16
SACHSEN-ANHALT;01.11.24;Hybrid;1373
SCHLESWIG-HOLSTEIN;01.11.24;Benzin;1661
SCHLESWIG-HOLSTEIN;01.11.24;Diesel;1052
SCHLESWIG-HOLSTEIN;01.11.24;EV;901
SCHLESWIG-HOLSTEIN;01.11.24;CNG;
SCHLESWIG-HOLSTEIN;01.11.24;LPG;33
SCHLESWIG-HOLSTEIN;01.11.24;Hybrid;2214
THÜRINGEN;01.11.24;Benzin;1481
THÜRINGEN;01.11.24;Diesel;695
THÜRINGEN;01.11.24;EV;371
THÜRINGEN;01.11.24;CNG;
THÜRINGEN;01.11.24;LPG;21
THÜRINGEN;01.11.24;Hybrid;1417
BADEN-WÜRTTEMBERG;01.12.24;Benzin;8153
BADEN-WÜRTTEMBERG;01.12.24;Diesel;4339
BADEN-WÜRTTEMBERG;01.12.24;EV;5611
BADEN-WÜRTTEMBERG;01.12.24;CNG;
BADEN-WÜRTTEMBERG;01.12.24;LPG;121
BADEN-WÜRTTEMBERG;01.12.24;Hybrid;14105
BAYERN;01.12.24;Benzin;14960
BAYERN;01.12.24;Diesel;5032
BAYERN;01.12.24;EV;6586
BAYERN;01.12.24;CNG;
BAYERN;01.12.24;LPG;139
BAYERN;01.12.24;Hybrid;17838
BERLIN;01.12.24;Benzin;1703
BERLIN;01.12.24;Diesel;656
BERLIN;01.12.24;EV;1159
BERLIN;01.12.24;CNG;
BERLIN;01.12.24;LPG;19
BERLIN;01.12.24;Hybrid;3056
BRANDENBURG;01.12.24;Benzin;1341
BRANDENBURG;01.12.24;Diesel;597
BRANDENBURG;01.12.24;EV;524
BRANDENBURG;01.12.24;CNG;
BRANDENBURG;01.12.24;LPG;18
BRANDENBURG;01.12.24;Hybrid;1729
BREMEN;01.12.24;Benzin;334
BREMEN;01.12.24;Diesel;156
BREMEN;01.12.24;EV;155
BREMEN;01.12.24;CNG;
BREMEN;01.12.24;LPG;6
BREMEN;01.12.24;Hybrid;496
HAMBURG;01.12.24;Benzin;2254
HAMBURG;01.12.24;Diesel;696
HAMBURG;01.12.24;EV;957
HAMBURG;01.12.24;CNG;
HAMBURG;01.12.24;LPG;9
HAMBURG;01.12.24;Hybrid;3170
HESSEN;01.12.24;Benzin;7685
HESSEN;01.12.24;Diesel;3428
HESSEN;01.12.24;EV;3014
HESSEN;01.12.24;CNG;
HESSEN;01.12.24;LPG;58
HESSEN;01.12.24;Hybrid;9485
MECKLENBURG-VORPOMMERN;01.12.24;Benzin;807
MECKLENBURG-VORPOMMERN;01.12.24;Diesel;411
MECKLENBURG-VORPOMMERN;01.12.24;EV;287
MECKLENBURG-VORPOMMERN;01.12.24;CNG;
MECKLENBURG-VORPOMMERN;01.12.24;LPG;13
MECKLENBURG-VORPOMMERN;01.12.24;Hybrid;938
NIEDERSACHSEN;01.12.24;Benzin;7470
NIEDERSACHSEN;01.12.24;Diesel;4891
NIEDERSACHSEN;01.12.24;EV;3665
NIEDERSACHSEN;01.12.24;CNG;
NIEDERSACHSEN;01.12.24;LPG;114
NIEDERSACHSEN;01.12.24;Hybrid;7249
NORDRHEIN-WESTFALEN;01.12.24;Benzin;14200
NORDRHEIN-WESTFALEN;01.12.24;Diesel;6096
NORDRHEIN-WESTFALEN;01.12.24;EV;7464
NORDRHEIN-WESTFALEN;01.12.24;CNG;
NORDRHEIN-WESTFALEN;01.12.24;LPG;316
NORDRHEIN-WESTFALEN;01.12.24;Hybrid;18566
RHEINLAND-PFALZ;01.12.24;Benzin;2585
RHEINLAND-PFALZ;01.12.24;Diesel;1193
RHEINLAND-PFALZ;01.12.24;EV;1344
RHEINLAND-PFALZ;01.12.24;CNG;
RHEINLAND-PFALZ;01.12.24;LPG;43
RHEINLAND-PFALZ;01.12.24;Hybrid;3500
SAARLAND;01.12.24;Benzin;846
SAARLAND;01.12.24;Diesel;234
SAARLAND;01.12.24;EV;269
SAARLAND;01.12.24;CNG;
SAARLAND;01.12.24;LPG;115
SAARLAND;01.12.24;Hybrid;1041
SACHSEN;01.12.24;Benzin;2746
SACHSEN;01.12.24;Diesel;1230
SACHSEN;01.12.24;EV;740
SACHSEN;01.12.24;CNG;
SACHSEN;01.12.24;LPG;59
SACHSEN;01.12.24;Hybrid;3543
SACHSEN-ANHALT;01.12.24;Benzin;1191
SACHSEN-ANHALT;01.12.24;Diesel;533
SACHSEN-ANHALT;01.12.24;EV;344
SACHSEN-ANHALT;01.12.24;CNG;
SACHSEN-ANHALT;01.12.24;LPG;27
SACHSEN-ANHALT;01.12.24;Hybrid;1277
SCHLESWIG-HOLSTEIN;01.12.24;Benzin;1631
SCHLESWIG-HOLSTEIN;01.12.24;Diesel;823
SCHLESWIG-HOLSTEIN;01.12.24;EV;971
SCHLESWIG-HOLSTEIN;01.12.24;CNG;
SCHLESWIG-HOLSTEIN;01.12.24;LPG;34
SCHLESWIG-HOLSTEIN;01.12.24;Hybrid;2131
THÜRINGEN;01.12.24;Benzin;1411
THÜRINGEN;01.12.24;Diesel;699
THÜRINGEN;01.12.24;EV;451
THÜRINGEN;01.12.24;CNG;
THÜRINGEN;01.12.24;LPG;22
THÜRINGEN;01.12.24;Hybrid;1456
BADEN-WÜRTTEMBERG;01.01.25;Benzin;7135
BADEN-WÜRTTEMBERG;01.01.25;Diesel;4528
BADEN-WÜRTTEMBERG;01.01.25;EV;5265
BADEN-WÜRTTEMBERG;01.01.25;CNG;
BADEN-WÜRTTEMBERG;01.01.25;LPG;94
BADEN-WÜRTTEMBERG;01.01.25;Hybrid;11395
BAYERN;01.01.25;Benzin;12419
BAYERN;01.01.25;Diesel;5957
BAYERN;01.01.25;EV;6848
BAYERN;01.01.25;CNG;
BAYERN;01.01.25;LPG;88
BAYERN;01.01.25;Hybrid;15988
BERLIN;01.01.25;Benzin;1471
BERLIN;01.01.25;Diesel;664
BERLIN;01.01.25;EV;882
BERLIN;01.01.25;CNG;
BERLIN;01.01.25;LPG;12
BERLIN;01.01.25;Hybrid;2320
BRANDENBURG;01.01.25;Benzin;1105
BRANDENBURG;01.01.25;Diesel;621
BRANDENBURG;01.01.25;EV;529
BRANDENBURG;01.01.25;CNG;
BRANDENBURG;01.01.25;LPG;9
BRANDENBURG;01.01.25;Hybrid;1434
BREMEN;01.01.25;Benzin;289
BREMEN;01.01.25;Diesel;225
BREMEN;01.01.25;EV;244
BREMEN;01.01.25;CNG;
BREMEN;01.01.25;LPG;3
BREMEN;01.01.25;Hybrid;555
HAMBURG;01.01.25;Benzin;1453
HAMBURG;01.01.25;Diesel;767
HAMBURG;01.01.25;EV;926
HAMBURG;01.01.25;CNG;
HAMBURG;01.01.25;LPG;6
HAMBURG;01.01.25;Hybrid;2416
HESSEN;01.01.25;Benzin;6414
HESSEN;01.01.25;Diesel;3655
HESSEN;01.01.25;EV;3308
HESSEN;01.01.25;CNG;
HESSEN;01.01.25;LPG;54
HESSEN;01.01.25;Hybrid;8350
MECKLENBURG-VORPOMMERN;01.01.25;Benzin;731
MECKLENBURG-VORPOMMERN;01.01.25;Diesel;445
MECKLENBURG-VORPOMMERN;01.01.25;EV;259
MECKLENBURG-VORPOMMERN;01.01.25;CNG;
MECKLENBURG-VORPOMMERN;01.01.25;LPG;7
MECKLENBURG-VORPOMMERN;01.01.25;Hybrid;677
NIEDERSACHSEN;01.01.25;Benzin;7795
NIEDERSACHSEN;01.01.25;Diesel;4338
NIEDERSACHSEN;01.01.25;EV;4560
NIEDERSACHSEN;01.01.25;CNG;
NIEDERSACHSEN;01.01.25;LPG;116
NIEDERSACHSEN;01.01.25;Hybrid;6130
NORDRHEIN-WESTFALEN;01.01.25;Benzin;14208
NORDRHEIN-WESTFALEN;01.01.25;Diesel;6907
NORDRHEIN-WESTFALEN;01.01.25;EV;7481
NORDRHEIN-WESTFALEN;01.01.25;CNG;
NORDRHEIN-WESTFALEN;01.01.25;LPG;301
NORDRHEIN-WESTFALEN;01.01.25;Hybrid;17646
RHEINLAND-PFALZ;01.01.25;Benzin;2433
RHEINLAND-PFALZ;01.01.25;Diesel;1325
RHEINLAND-PFALZ;01.01.25;EV;1435
RHEINLAND-PFALZ;01.01.25;CNG;
RHEINLAND-PFALZ;01.01.25;LPG;47
RHEINLAND-PFALZ;01.01.25;Hybrid;2889
SAARLAND;01.01.25;Benzin;784
SAARLAND;01.01.25;Diesel;230
SAARLAND;01.01.25;EV;267
SAARLAND;01.01.25;CNG;
SAARLAND;01.01.25;LPG;31
SAARLAND;01.01.25;Hybrid;816
SACHSEN;01.01.25;Benzin;2207
SACHSEN;01.01.25;Diesel;1142
SACHSEN;01.01.25;EV;724
SACHSEN;01.01.25;CNG;
SACHSEN;01.01.25;LPG;36
SACHSEN;01.01.25;Hybrid;2432
SACHSEN-ANHALT;01.01.25;Benzin;987
SACHSEN-ANHALT;01.01.25;Diesel;541
SACHSEN-ANHALT;01.01.25;EV;318
SACHSEN-ANHALT;01.01.25;CNG;
SACHSEN-ANHALT;01.01.25;LPG;14
SACHSEN-ANHALT;01.01.25;Hybrid;923
SCHLESWIG-HOLSTEIN;01.01.25;Benzin;1603
SCHLESWIG-HOLSTEIN;01.01.25;Diesel;1035
SCHLESWIG-HOLSTEIN;01.01.25;EV;987
SCHLESWIG-HOLSTEIN;01.01.25;CNG;
SCHLESWIG-HOLSTEIN;01.01.25;LPG;26
SCHLESWIG-HOLSTEIN;01.01.25;Hybrid;1829
THÜRINGEN;01.01.25;Benzin;1305
THÜRINGEN;01.01.25;Diesel;563
THÜRINGEN;01.01.25;EV;441
THÜRINGEN;01.01.25;CNG;
THÜRINGEN;01.01.25;LPG;15
THÜRINGEN;01.01.25;Hybrid;1143
BADEN-WÜRTTEMBERG;01.02.25;Benzin;6787
BADEN-WÜRTTEMBERG;01.02.25;Diesel;4522
BADEN-WÜRTTEMBERG;01.02.25;EV;5968
BADEN-WÜRTTEMBERG;01.02.25;CNG;
BADEN-WÜRTTEMBERG;01.02.25;LPG;62
BADEN-WÜRTTEMBERG;01.02.25;Hybrid;12568
BAYERN;01.02.25;Benzin;12185
BAYERN;01.02.25;Diesel;6070
BAYERN;01.02.25;EV;7524
BAYERN;01.02.25;CNG;
BAYERN;01.02.25;LPG;93
BAYERN;01.02.25;Hybrid;16223
BERLIN;01.02.25;Benzin;973
BERLIN;01.02.25;Diesel;479
BERLIN;01.02.25;EV;863
BERLIN;01.02.25;CNG;
BERLIN;01.02.25;LPG;11
BERLIN;01.02.25;Hybrid;1662
BRANDENBURG;01.02.25;Benzin;1022
BRANDENBURG;01.02.25;Diesel;574
