DATE,MARKE,INSGESAMT,PRIVATE HALTERINNEN UND HALTER,GEWERBLICHE HALTERINNEN UND HALTER,KFZ-HANDEL,KFZ-HERSTELLUNG,KFZ-VERMIETUNG UND CARSHARING,ERBRINGUNG SONSTIGER DIENSTLEISTUNGEN,SONSTIGE GEWERBLICHE HALTERINNEN UND HALTER,UNBEKANNT
202301,MORGAN,3.0,2.0,1.0,,,1.0,,,
202301,NIO,1.0,,1.0,1.0,,,,,
202301,NISSAN,1998.0,1098.0,900.0,434.0,11.0,189.0,96.0,170.0,
202301,OPEL,7327.0,669.0,6657.0,2661.0,25.0,1308.0,702.0,1961.0,1.0
202301,PEUGEOT,2739.0,724.0,2012.0,1017.0,44.0,160.0,414.0,377.0,3.0
202301,POLESTAR,154.0,34.0,120.0,11.0,,1.0,35.0,73.0,
202301,PORSCHE,3057.0,973.0,2084.0,696.0,509.0,52.0,352.0,475.0,
202301,RENAULT,3566.0,1672.0,1893.0,240.0,55.0,584.0,300.0,714.0,1.0
202301,ROLLS ROYCE,11.0,2.0,9.0,3.0,1.0,,3.0,2.0,
202301,SEAT,5588.0,2457.0,3129.0,654.0,91.0,336.0,826.0,1222.0,2.0
202301,SKODA,13759.0,4349.0,9402.0,1219.0,175.0,671.0,2542.0,4795.0,8.0
202301,SMART,726.0,584.0,142.0,95.0,7.0,1.0,19.0,20.0,
202301,SSANGYONG,195.0,66.0,129.0,101.0,,6.0,13.0,9.0,
202301,SUBARU,236.0,111.0,124.0,103.0,1.0,4.0,4.0,12.0,1.0
202301,SUZUKI,1809.0,946.0,862.0,624.0,8.0,40.0,77.0,113.0,1.0
202301,TESLA,4241.0,2399.0,1842.0,96.0,188.0,16.0,600.0,942.0,
202301,TOYOTA,6538.0,1997.0,4538.0,2188.0,52.0,288.0,448.0,1562.0,3.0
202301,VOLVO,2233.0,727.0,1506.0,371.0,6.0,89.0,501.0,539.0,
202301,VW,37076.0,8085.0,28964.0,3151.0,3210.0,8843.0,4801.0,8959.0,27.0
202301,SONSTIGE,850.0,208.0,642.0,127.0,418.0,7.0,62.0,28.0,
202302,ALFA ROMEO,373.0,69.0,304.0,148.0,27.0,51.0,36.0,42.0,
202302,ALPINE,17.0,11.0,6.0,4.0,,,1.0,1.0,
202302,ASTON MARTIN,32.0,12.0,20.0,9.0,,,4.0,7.0,
202302,AUDI,18277.0,3142.0,15125.0,1306.0,4104.0,2601.0,2339.0,4775.0,10.0
202302,BENTLEY,54.0,15.0,39.0,9.0,,,18.0,12.0,
202302,BMW,14885.0,3208.0,11667.0,1004.0,2971.0,1735.0,1989.0,3968.0,10.0
202302,BYD,7.0,1.0,6.0,3.0,,,,3.0,
202302,CADILLAC,19.0,7.0,12.0,7.0,,,1.0,4.0,
202302,CITROEN,3262.0,1598.0,1664.0,783.0,13.0,160.0,363.0,345.0,
202302,DACIA,4792.0,3817.0,975.0,464.0,16.0,31.0,128.0,336.0,
202302,DS,114.0,35.0,79.0,44.0,1.0,2.0,20.0,12.0,
202302,FERRARI,118.0,70.0,48.0,20.0,,1.0,12.0,15.0,
202302,FIAT,5706.0,2130.0,3574.0,2028.0,35.0,541.0,424.0,546.0,2.0
202302,FORD,8933.0,2924.0,6007.0,1644.0,217.0,753.0,1504.0,1889.0,2.0
202302,GWM,10.0,,10.0,10.0,,,,,
202302,HONDA,509.0,367.0,141.0,92.0,,2.0,25.0,22.0,1.0
202302,HYUNDAI,6970.0,2846.0,4121.0,1909.0,29.0,861.0,507.0,815.0,3.0
202302,INEOS,8.0,,8.0,,8.0,,,,
202302,IVECO,66.0,34.0,32.0,21.0,2.0,2.0,3.0,4.0,
202302,JAGUAR,254.0,56.0,198.0,89.0,,28.0,27.0,54.0,
202302,JEEP,761.0,46.0,713.0,505.0,2.0,22.0,68.0,116.0,2.0
202302,KIA,4550.0,1583.0,2966.0,1492.0,,304.0,503.0,667.0,1.0
202302,LADA,36.0,9.0,27.0,26.0,,,,1.0,
202302,LAMBORGHINI,90.0,35.0,55.0,12.0,,2.0,24.0,17.0,
202302,LAND ROVER,907.0,211.0,690.0,206.0,1.0,80.0,208.0,195.0,6.0
202302,LEXUS,144.0,29.0,115.0,63.0,7.0,6.0,6.0,33.0,
202302,LOTUS,12.0,9.0,3.0,2.0,,,1.0,,
202302,LUCID,3.0,,3.0,,,,,3.0,
202302,LYNK & CO,276.0,1.0,275.0,,,268.0,5.0,2.0,
202302,MAN,167.0,91.0,75.0,19.0,1.0,24.0,10.0,21.0,1.0
202302,MASERATI,144.0,26.0,118.0,24.0,,50.0,17.0,27.0,
202302,MAZDA,3032.0,1703.0,1326.0,583.0,5.0,91.0,234.0,413.0,3.0
202302,MERCEDES,21682.0,8421.0,13238.0,3162.0,1768.0,739.0,2485.0,5084.0,23.0
202302,MG ROEWE,1330.0,564.0,764.0,351.0,1.0,173.0,88.0,151.0,2.0
202302,MINI,2976.0,1472.0,1502.0,195.0,525.0,106.0,238.0,438.0,2.0
202302,MITSUBISHI,703.0,402.0,301.0,138.0,,9.0,39.0,115.0,
202302,MORGAN,1.0,,1.0,1.0,,,,,
202302,NIO,13.0,2.0,11.0,4.0,1.0,,6.0,,
202302,NISSAN,2460.0,1159.0,1300.0,654.0,,318.0,114.0,214.0,1.0
202302,OPEL,9637.0,1175.0,8454.0,3722.0,19.0,1222.0,670.0,2821.0,8.0
202302,PEUGEOT,4167.0,1302.0,2852.0,1591.0,32.0,162.0,485.0,582.0,13.0
202302,POLESTAR,125.0,26.0,99.0,1.0,,7.0,35.0,56.0,
202302,PORSCHE,2580.0,809.0,1770.0,595.0,486.0,45.0,273.0,371.0,1.0
202302,RENAULT,3608.0,1837.0,1771.0,274.0,50.0,433.0,301.0,713.0,
202302,ROLLS ROYCE,33.0,2.0,31.0,5.0,5.0,1.0,16.0,4.0,
202302,SEAT,8111.0,3546.0,4560.0,1043.0,250.0,664.0,1043.0,1560.0,5.0
202302,SKODA,13745.0,3833.0,9899.0,1119.0,158.0,549.0,2808.0,5265.0,13.0
202302,SMART,846.0,631.0,215.0,128.0,7.0,3.0,34.0,43.0,
202302,SSANGYONG,193.0,72.0,121.0,102.0,1.0,3.0,10.0,5.0,
202302,SUBARU,282.0,151.0,131.0,99.0,,,17.0,15.0,
202302,SUZUKI,2121.0,744.0,1377.0,1187.0,6.0,29.0,90.0,65.0,
202302,TESLA,7711.0,4485.0,3223.0,137.0,43.0,46.0,1212.0,1785.0,3.0
202302,TOYOTA,5803.0,1954.0,3847.0,1886.0,53.0,245.0,374.0,1289.0,2.0
202302,VOLVO,2980.0,863.0,2116.0,525.0,9.0,98.0,707.0,777.0,1.0
202302,VW,39519.0,9905.0,29567.0,3494.0,4096.0,7121.0,4880.0,9976.0,47.0
202302,SONSTIGE,1056.0,235.0,821.0,290.0,419.0,13.0,46.0,53.0,
202303,AIWAYS,18.0,1.0,17.0,,,,17.0,,
202303,ALFA ROMEO,534.0,126.0,408.0,205.0,18.0,50.0,66.0,69.0,
202303,ALPINE,17.0,10.0,7.0,3.0,,,2.0,2.0,
202303,ASTON MARTIN,51.0,17.0,34.0,15.0,1.0,1.0,8.0,9.0,
202303,AUDI,27699.0,4868.0,22804.0,3121.0,5098.0,4472.0,3301.0,6812.0,27.0
202303,BENTLEY,97.0,25.0,72.0,14.0,,4.0,29.0,25.0,
202303,BMW,21246.0,5496.0,15716.0,1406.0,3496.0,1915.0,2904.0,5995.0,34.0
202303,BYD,7.0,5.0,2.0,,,,1.0,1.0,
202303,CADILLAC,20.0,6.0,14.0,9.0,,,2.0,3.0,
202303,CITROEN,4028.0,1939.0,2089.0,859.0,14.0,325.0,425.0,466.0,
202303,DACIA,5931.0,4577.0,1354.0,593.0,13.0,4.0,258.0,486.0,
202303,DS,224.0,57.0,167.0,89.0,2.0,33.0,19.0,24.0,
202303,FERRARI,211.0,111.0,100.0,31.0,,3.0,26.0,40.0,
202303,FIAT,8190.0,2683.0,5505.0,3266.0,29.0,1152.0,302.0,756.0,2.0
202303,FORD,11498.0,3814.0,7681.0,1889.0,576.0,775.0,2007.0,2434.0,3.0
202303,GWM,164.0,13.0,151.0,144.0,,,6.0,1.0,
202303,HONDA,465.0,315.0,150.0,90.0,,1.0,39.0,20.0,
202303,HYUNDAI,9687.0,3701.0,5986.0,3118.0,43.0,977.0,789.0,1059.0,
202303,IVECO,87.0,59.0,28.0,12.0,1.0,5.0,1.0,9.0,
202303,JAGUAR,432.0,103.0,329.0,132.0,1.0,110.0,29.0,57.0,
202303,JEEP,1032.0,71.0,961.0,695.0,21.0,25.0,69.0,151.0,
202303,KIA,6371.0,2334.0,4037.0,1987.0,12.0,562.0,735.0,741.0,
202303,LADA,14.0,3.0,11.0,11.0,,,,,
202303,LAMBORGHINI,114.0,45.0,69.0,10.0,,1.0,30.0,28.0,
202303,LAND ROVER,1594.0,353.0,1241.0,399.0,2.0,300.0,246.0,294.0,
202303,LEXUS,257.0,48.0,209.0,74.0,7.0,14.0,21.0,93.0,
202303,LOTUS,26.0,14.0,12.0,5.0,,,4.0,3.0,
202303,LUCID,1.0,,1.0,,,,1.0,,
202303,LYNK & CO,429.0,,429.0,,,428.0,,1.0,
202303,MAN,340.0,159.0,181.0,31.0,6.0,111.0,17.0,16.0,
202303,MASERATI,135.0,45.0,89.0,30.0,1.0,11.0,21.0,26.0,1.0
202303,MAZDA,5791.0,2369.0,3422.0,1831.0,12.0,541.0,358.0,680.0,
202303,MERCEDES,28108.0,10267.0,17820.0,3785.0,1500.0,1561.0,3538.0,7436.0,21.0
202303,MG ROEWE,2010.0,951.0,1059.0,273.0,1.0,419.0,132.0,234.0,
202303,MINI,5113.0,2458.0,2653.0,372.0,700.0,429.0,460.0,692.0,2.0
202303,MITSUBISHI,1658.0,778.0,880.0,578.0,1.0,24.0,106.0,171.0,
202303,MORGAN,8.0,5.0,3.0,2.0,,,1.0,,
202303,NIO,122.0,6.0,116.0,104.0,1.0,1.0,8.0,2.0,
202303,NISSAN,4590.0,2351.0,2238.0,971.0,4.0,687.0,138.0,438.0,1.0
202303,OPEL,13317.0,1716.0,11599.0,4151.0,21.0,1672.0,1059.0,4696.0,2.0
202303,PEUGEOT,4879.0,1682.0,3187.0,1483.0,55.0,296.0,576.0,777.0,10.0
202303,POLESTAR,756.0,31.0,725.0,7.0,,563.0,60.0,95.0,
202303,PORSCHE,3548.0,1258.0,2290.0,634.0,674.0,63.0,389.0,530.0,
202303,RENAULT,6100.0,3422.0,2674.0,464.0,40.0,513.0,513.0,1144.0,4.0
202303,ROLLS ROYCE,38.0,8.0,30.0,3.0,8.0,1.0,9.0,9.0,
202303,SEAT,11715.0,5498.0,6213.0,1290.0,266.0,688.0,1650.0,2319.0,4.0
202303,SKODA,16040.0,4602.0,11428.0,1410.0,198.0,537.0,3512.0,5771.0,10.0
202303,SMART,1809.0,1308.0,501.0,123.0,7.0,23.0,139.0,209.0,
202303,SSANGYONG,147.0,68.0,79.0,53.0,2.0,4.0,7.0,13.0,
202303,SUBARU,479.0,212.0,267.0,230.0,,,18.0,19.0,
202303,SUZUKI,3283.0,1027.0,2256.0,1953.0,28.0,22.0,108.0,145.0,
202303,TESLA,8703.0,4810.0,3888.0,152.0,23.0,37.0,1408.0,2268.0,5.0
202303,TOYOTA,6655.0,1877.0,4778.0,2113.0,154.0,896.0,462.0,1153.0,
202303,VOLVO,4281.0,1104.0,3175.0,548.0,15.0,499.0,748.0,1365.0,2.0
202303,VW,49894.0,13500.0,36350.0,5764.0,5814.0,5585.0,6513.0,12674.0,44.0
202303,SONSTIGE,1398.0,366.0,1032.0,248.0,537.0,145.0,46.0,56.0,
202304,ALFA ROMEO,576.0,184.0,392.0,126.0,41.0,67.0,51.0,107.0,
202304,ALPINE,35.0,16.0,19.0,11.0,,,5.0,3.0,
202304,ASTON MARTIN,40.0,16.0,24.0,6.0,,,10.0,8.0,
202304,AUDI,17788.0,3270.0,14500.0,961.0,2220.0,4150.0,2347.0,4822.0,18.0
202304,BENTLEY,70.0,19.0,51.0,16.0,,2.0,19.0,14.0,
202304,BMW,17262.0,3902.0,13338.0,1148.0,2728.0,3053.0,2119.0,4290.0,22.0
202304,BYD,47.0,24.0,23.0,6.0,2.0,2.0,4.0,9.0,
202304,CADILLAC,10.0,2.0,8.0,3.0,,2.0,2.0,1.0,
202304,CITROEN,2884.0,1329.0,1554.0,736.0,29.0,164.0,288.0,337.0,1.0
202304,DACIA,4471.0,3417.0,1053.0,404.0,5.0,9.0,206.0,429.0,1.0
202304,DS,116.0,25.0,91.0,37.0,1.0,22.0,17.0,14.0,
202304,FERRARI,184.0,94.0,90.0,32.0,,2.0,20.0,36.0,
202304,FIAT,5081.0,1942.0,3139.0,1214.0,46.0,665.0,240.0,974.0,
202304,FORD,8159.0,2524.0,5633.0,1332.0,313.0,647.0,1493.0,1848.0,2.0
202304,GWM,101.0,21.0,80.0,71.0,,1.0,4.0,4.0,
202304,HONDA,290.0,186.0,102.0,90.0,,,5.0,7.0,2.0
202304,HYUNDAI,7904.0,2952.0,4951.0,2597.0,21.0,814.0,662.0,857.0,1.0
202304,INEOS,10.0,4.0,6.0,,6.0,,,,
202304,IVECO,76.0,49.0,26.0,14.0,,4.0,4.0,4.0,1.0
202304,JAGUAR,194.0,60.0,134.0,36.0,,34.0,24.0,40.0,
202304,JEEP,590.0,38.0,552.0,439.0,4.0,3.0,20.0,86.0,
202304,KIA,6181.0,2197.0,3972.0,1949.0,5.0,508.0,713.0,797.0,12.0
202304,LADA,9.0,4.0,5.0,5.0,,,,,
202304,LAMBORGHINI,68.0,32.0,36.0,6.0,,1.0,11.0,18.0,
202304,LAND ROVER,818.0,225.0,587.0,159.0,,54.0,180.0,194.0,6.0
202304,LEXUS,262.0,61.0,201.0,92.0,11.0,7.0,11.0,80.0,
202304,LOTUS,37.0,28.0,9.0,5.0,,,2.0,2.0,
202304,LYNK & CO,194.0,,194.0,,,194.0,,,
202304,MAN,227.0,104.0,123.0,40.0,5.0,58.0,14.0,6.0,
202304,MASERATI,81.0,29.0,52.0,21.0,,3.0,11.0,17.0,
202304,MAXUS,2.0,,2.0,2.0,,,,,
202304,MAZDA,2821.0,1574.0,1247.0,282.0,4.0,191.0,176.0,594.0,
202304,MERCEDES,20990.0,7231.0,13737.0,2392.0,1150.0,2196.0,2586.0,5413.0,22.0
202304,MG ROEWE,1163.0,626.0,537.0,93.0,1.0,222.0,83.0,138.0,
202304,MINI,3645.0,1584.0,2060.0,220.0,612.0,525.0,257.0,446.0,1.0
202304,MITSUBISHI,1400.0,603.0,797.0,560.0,3.0,15.0,71.0,148.0,
202304,MORGAN,10.0,3.0,7.0,5.0,,,,2.0,
202304,NIO,25.0,6.0,19.0,7.0,1.0,,7.0,4.0,
202304,NISSAN,2063.0,1045.0,1016.0,511.0,3.0,112.0,83.0,307.0,2.0
202304,OPEL,11652.0,1432.0,10219.0,2631.0,13.0,2029.0,832.0,4714.0,1.0
202304,PEUGEOT,3379.0,1311.0,2066.0,891.0,39.0,148.0,329.0,659.0,2.0
202304,POLESTAR,544.0,55.0,489.0,4.0,,255.0,77.0,153.0,
202304,PORSCHE,2768.0,1011.0,1756.0,489.0,463.0,44.0,347.0,413.0,1.0
202304,RENAULT,4639.0,2647.0,1992.0,359.0,45.0,484.0,365.0,739.0,
202304,ROLLS ROYCE,36.0,4.0,32.0,1.0,7.0,2.0,10.0,12.0,
202304,SEAT,10182.0,4701.0,5474.0,775.0,245.0,1062.0,1449.0,1943.0,7.0
202304,SKODA,11990.0,3830.0,8156.0,679.0,122.0,504.0,2409.0,4442.0,4.0
202304,SMART,1560.0,995.0,565.0,136.0,20.0,6.0,120.0,283.0,
202304,SSANGYONG,149.0,69.0,79.0,56.0,,1.0,21.0,1.0,1.0
202304,SUBARU,327.0,176.0,151.0,128.0,,3.0,8.0,12.0,
202304,SUZUKI,1119.0,666.0,453.0,242.0,53.0,23.0,47.0,88.0,
202304,TESLA,2420.0,1130.0,1289.0,84.0,70.0,34.0,424.0,677.0,1.0
202304,TOYOTA,5268.0,1600.0,3667.0,1609.0,77.0,680.0,330.0,971.0,1.0
202304,VOLVO,3004.0,721.0,2279.0,284.0,13.0,807.0,418.0,757.0,4.0
202304,VW,36940.0,10570.0,26331.0,3298.0,4868.0,3705.0,4681.0,9779.0,39.0
202304,SONSTIGE,1086.0,323.0,762.0,194.0,451.0,12.0,50.0,55.0,1.0
202305,AIWAYS,1.0,1.0,,,,,,,
202305,ALFA ROMEO,609.0,178.0,431.0,192.0,18.0,48.0,69.0,104.0,
202305,ALPINE,51.0,28.0,23.0,11.0,1.0,,4.0,7.0,
202305,ASTON MARTIN,58.0,10.0,48.0,24.0,,2.0,5.0,17.0,
202305,AUDI,22143.0,3915.0,18212.0,1727.0,3914.0,4107.0,2781.0,5683.0,16.0
202305,BENTLEY,104.0,24.0,80.0,22.0,,1.0,23.0,34.0,
202305,BMW,27489.0,4652.0,22808.0,5356.0,3825.0,5299.0,2820.0,5508.0,29.0
202305,BYD,54.0,31.0,23.0,11.0,,,3.0,9.0,
202305,CADILLAC,31.0,3.0,28.0,9.0,,10.0,4.0,5.0,
202305,CITROEN,3700.0,1502.0,2198.0,1261.0,30.0,217.0,331.0,359.0,
202305,DACIA,5658.0,4655.0,1002.0,290.0,14.0,90.0,228.0,380.0,1.0
202305,DS,146.0,32.0,114.0,72.0,1.0,9.0,17.0,15.0,
202305,FERRARI,171.0,77.0,94.0,29.0,1.0,2.0,28.0,34.0,
202305,FIAT,5650.0,2523.0,3126.0,1170.0,43.0,740.0,263.0,910.0,1.0
202305,FORD,10913.0,3442.0,7460.0,1665.0,368.0,647.0,2285.0,2495.0,11.0
202305,GWM,155.0,43.0,112.0,90.0,,3.0,11.0,8.0,
202305,HONDA,433.0,272.0,160.0,123.0,,,12.0,25.0,1.0
202305,HYUNDAI,9341.0,3398.0,5940.0,3416.0,56.0,748.0,699.0,1021.0,3.0
202305,INEOS,58.0,37.0,21.0,5.0,,,4.0,12.0,
202305,IVECO,93.0,63.0,30.0,13.0,1.0,4.0,3.0,9.0,
202305,JAGUAR,181.0,46.0,134.0,47.0,,38.0,18.0,31.0,1.0
202305,JEEP,960.0,89.0,871.0,626.0,16.0,37.0,111.0,81.0,
202305,KIA,6684.0,2367.0,4310.0,1925.0,10.0,781.0,748.0,846.0,7.0
202305,LADA,14.0,4.0,10.0,10.0,,,,,
202305,LAMBORGHINI,112.0,40.0,72.0,12.0,1.0,1.0,18.0,40.0,
202305,LAND ROVER,884.0,203.0,680.0,234.0,2.0,107.0,163.0,174.0,1.0
202305,LEVC,1.0,,1.0,,,,,1.0,
202305,LEXUS,240.0,75.0,165.0,50.0,8.0,25.0,17.0,65.0,
202305,LOTUS,37.0,27.0,10.0,4.0,,1.0,1.0,4.0,
202305,LUCID,1.0,1.0,,,,,,,
202305,LYNK & CO,237.0,,237.0,,,237.0,,,
202305,MAN,199.0,77.0,122.0,20.0,10.0,64.0,8.0,20.0,
202305,MASERATI,82.0,24.0,58.0,27.0,,,13.0,18.0,
202305,MAXUS,6.0,,6.0,1.0,,,5.0,,
202305,MAZDA,3279.0,1693.0,1584.0,462.0,6.0,360.0,218.0,538.0,2.0
202305,MERCEDES,27911.0,7976.0,19920.0,2573.0,1262.0,2236.0,3087.0,10762.0,15.0
202305,MG ROEWE,1780.0,932.0,848.0,173.0,1.0,294.0,123.0,257.0,
202305,MINI,3788.0,1888.0,1898.0,204.0,472.0,413.0,315.0,494.0,2.0
202305,MITSUBISHI,1538.0,879.0,659.0,378.0,1.0,19.0,89.0,172.0,
202305,MORGAN,6.0,2.0,4.0,2.0,,,2.0,,
202305,NIO,44.0,9.0,35.0,24.0,,1.0,4.0,6.0,
202305,NISSAN,1817.0,1094.0,723.0,330.0,,137.0,95.0,161.0,
202305,OPEL,10405.0,1710.0,8693.0,3082.0,34.0,1208.0,968.0,3401.0,2.0
202305,PEUGEOT,3521.0,1251.0,2269.0,1019.0,80.0,180.0,443.0,547.0,1.0
202305,POLESTAR,629.0,74.0,555.0,1.0,,392.0,57.0,105.0,
202305,PORSCHE,2992.0,1141.0,1850.0,502.0,441.0,32.0,375.0,500.0,1.0
202305,RENAULT,5287.0,2974.0,2310.0,485.0,54.0,584.0,401.0,786.0,3.0
202305,ROLLS ROYCE,29.0,3.0,26.0,4.0,1.0,1.0,11.0,9.0,
202305,SEAT,11434.0,5094.0,6333.0,1169.0,213.0,1240.0,1533.0,2178.0,7.0
202305,SKODA,13157.0,3713.0,9439.0,1117.0,214.0,637.0,2688.0,4783.0,5.0
202305,SMART,1623.0,933.0,688.0,205.0,29.0,1.0,162.0,291.0,2.0
202305,SSANGYONG,172.0,67.0,105.0,75.0,,2.0,17.0,11.0,
202305,SUBARU,344.0,206.0,138.0,100.0,,2.0,12.0,24.0,
202305,SUZUKI,1478.0,795.0,683.0,491.0,6.0,19.0,76.0,91.0,
202305,TESLA,5265.0,3085.0,2176.0,90.0,48.0,74.0,750.0,1214.0,4.0
202305,TOYOTA,5768.0,1888.0,3879.0,1753.0,29.0,536.0,442.0,1119.0,1.0
202305,VOLVO,3091.0,762.0,2327.0,273.0,12.0,786.0,457.0,799.0,2.0
202305,VW,43831.0,11366.0,32431.0,3385.0,5457.0,5682.0,5798.0,12109.0,34.0
202305,SONSTIGE,1281.0,321.0,959.0,292.0,440.0,29.0,155.0,43.0,1.0
202306,AIWAYS,15.0,13.0,2.0,,,,1.0,1.0,
202306,ALFA ROMEO,594.0,235.0,359.0,134.0,31.0,29.0,77.0,88.0,
202306,ALPINE,56.0,24.0,32.0,15.0,8.0,,4.0,5.0,
202306,ASTON MARTIN,60.0,11.0,49.0,23.0,,1.0,15.0,10.0,
202306,AUDI,24923.0,4634.0,20268.0,2763.0,3916.0,4598.0,3219.0,5772.0,21.0
202306,BENTLEY,86.0,17.0,69.0,20.0,,,17.0,32.0,
202306,BMW,19595.0,4836.0,14723.0,928.0,2764.0,2247.0,2905.0,5879.0,36.0
202306,BYD,63.0,17.0,46.0,12.0,1.0,21.0,,12.0,
202306,CADILLAC,52.0,3.0,49.0,6.0,,14.0,23.0,6.0,
202306,CITROEN,3509.0,1452.0,2055.0,730.0,13.0,654.0,320.0,338.0,2.0
202306,DACIA,8233.0,4817.0,3416.0,2163.0,31.0,137.0,362.0,723.0,
202306,DS,262.0,60.0,202.0,32.0,1.0,77.0,55.0,37.0,
202306,FERRARI,178.0,87.0,91.0,23.0,1.0,1.0,28.0,38.0,
202306,FIAT,8084.0,2472.0,5609.0,2234.0,27.0,2252.0,266.0,830.0,3.0
202306,FORD,12049.0,4142.0,7904.0,1695.0,340.0,499.0,2304.0,3066.0,3.0
202306,GWM,196.0,86.0,110.0,84.0,,1.0,8.0,17.0,
202306,HONDA,418.0,280.0,138.0,94.0,,2.0,23.0,19.0,
202306,HYUNDAI,10023.0,3661.0,6360.0,3621.0,32.0,777.0,748.0,1182.0,2.0
202306,INEOS,179.0,108.0,71.0,19.0,6.0,,16.0,30.0,
202306,IVECO,101.0,64.0,37.0,22.0,2.0,,7.0,6.0,
202306,JAGUAR,317.0,68.0,249.0,97.0,,61.0,35.0,56.0,
202306,JEEP,1215.0,153.0,1062.0,661.0,7.0,170.0,147.0,77.0,
202306,KIA,8353.0,2764.0,5582.0,2469.0,18.0,1086.0,818.0,1191.0,7.0
202306,LADA,11.0,1.0,10.0,10.0,,,,,
202306,LAMBORGHINI,90.0,26.0,64.0,12.0,1.0,1.0,20.0,30.0,
202306,LAND ROVER,1470.0,312.0,1158.0,395.0,,259.0,251.0,253.0,
202306,LEXUS,378.0,120.0,258.0,73.0,3.0,6.0,20.0,156.0,
202306,LOTUS,31.0,21.0,10.0,4.0,,,3.0,3.0,
202306,LUCID,34.0,5.0,29.0,10.0,2.0,1.0,3.0,13.0,
202306,LYNK & CO,130.0,1.0,129.0,1.0,,128.0,,,
202306,MAN,217.0,63.0,154.0,38.0,4.0,72.0,7.0,33.0,
202306,MASERATI,103.0,33.0,69.0,20.0,,1.0,14.0,34.0,1.0
202306,MAXUS,5.0,,5.0,3.0,,1.0,1.0,,
202306,MAZDA,4475.0,2184.0,2289.0,1008.0,1.0,302.0,305.0,673.0,2.0
202306,MERCEDES,25207.0,7064.0,18114.0,2356.0,1123.0,2043.0,3382.0,9210.0,29.0
202306,MG ROEWE,2633.0,980.0,1653.0,429.0,,729.0,188.0,307.0,
202306,MG ROVER,1.0,,1.0,,,,1.0,,
202306,MINI,4675.0,2183.0,2490.0,261.0,785.0,465.0,384.0,595.0,2.0
202306,MITSUBISHI,1532.0,886.0,646.0,365.0,2.0,18.0,78.0,183.0,
202306,MORGAN,4.0,3.0,1.0,,,,,1.0,
202306,NIO,145.0,8.0,137.0,13.0,,104.0,9.0,11.0,
202306,NISSAN,2757.0,1459.0,1297.0,387.0,,554.0,126.0,230.0,1.0
202306,OPEL,14506.0,1878.0,12620.0,3901.0,22.0,3708.0,933.0,4056.0,8.0
202306,PEUGEOT,4548.0,1143.0,3399.0,908.0,35.0,1381.0,426.0,649.0,6.0
202306,POLESTAR,950.0,42.0,908.0,1.0,1.0,640.0,89.0,177.0,
202306,PORSCHE,3417.0,1087.0,2314.0,919.0,525.0,57.0,337.0,476.0,16.0
202306,RENAULT,7391.0,3704.0,3680.0,857.0,61.0,594.0,778.0,1390.0,7.0
202306,ROLLS ROYCE,29.0,3.0,26.0,3.0,2.0,,12.0,9.0,
202306,SEAT,13455.0,5402.0,8049.0,1823.0,103.0,1770.0,1756.0,2597.0,4.0
202306,SKODA,14758.0,3916.0,10833.0,1136.0,199.0,1445.0,2946.0,5107.0,9.0
202306,SMART,1706.0,1037.0,667.0,125.0,5.0,5.0,216.0,316.0,2.0
202306,SSANGYONG,219.0,91.0,128.0,98.0,,1.0,18.0,11.0,
202306,SUBARU,406.0,217.0,189.0,150.0,,1.0,13.0,25.0,
202306,SUZUKI,1751.0,900.0,851.0,555.0,22.0,37.0,75.0,162.0,
202306,TESLA,8044.0,4536.0,3504.0,104.0,57.0,36.0,1360.0,1947.0,4.0
202306,TOYOTA,7614.0,2391.0,5223.0,2476.0,14.0,707.0,496.0,1530.0,
202306,VOLVO,4318.0,763.0,3554.0,570.0,14.0,1595.0,474.0,901.0,1.0
202306,VW,53210.0,12901.0,40244.0,5699.0,6281.0,7531.0,6723.0,14010.0,65.0
202306,SONSTIGE,1358.0,411.0,947.0,219.0,481.0,33.0,150.0,64.0,
202307,AIWAYS,5.0,3.0,2.0,2.0,,,,,
202307,ALFA ROMEO,605.0,252.0,353.0,112.0,29.0,31.0,87.0,94.0,
202307,ALPINE,56.0,24.0,32.0,22.0,1.0,1.0,7.0,1.0,
202307,ASTON MARTIN,30.0,9.0,21.0,10.0,,1.0,3.0,7.0,
202307,AUDI,19926.0,3586.0,16320.0,1415.0,3387.0,3540.0,2731.0,5247.0,20.0
202307,BENTLEY,63.0,10.0,53.0,16.0,,2.0,19.0,16.0,
202307,BMW,18907.0,4726.0,14166.0,1043.0,2664.0,1648.0,2695.0,6116.0,15.0
202307,BYD,404.0,46.0,358.0,55.0,,274.0,11.0,18.0,
202307,CADILLAC,35.0,4.0,31.0,8.0,,11.0,2.0,10.0,
202307,CITROEN,2801.0,1398.0,1402.0,526.0,10.0,315.0,243.0,308.0,1.0
202307,DACIA,5604.0,3726.0,1875.0,948.0,6.0,49.0,318.0,554.0,3.0
202307,DS,384.0,78.0,306.0,55.0,1.0,123.0,57.0,70.0,
202307,FERRARI,165.0,79.0,86.0,26.0,,,27.0,33.0,
202307,FIAT,6905.0,2626.0,4276.0,1966.0,28.0,1387.0,213.0,682.0,3.0
202307,FORD,10845.0,3370.0,7472.0,1433.0,417.0,1140.0,1723.0,2759.0,3.0
