DATE,LAND,STATISTISCHE KENNZIFFER UND ZULASSUNGSBEZIRK,PERSONENKRAFTWAGEN,HUBRAUM BIS 1.399 CM³,1.400 BIS 1.999 CM³,2.000 UND MEHR CM³,UNBE- KANNT,UND ZWAR MIT OFFENEM AUFBAU,UND ZWAR MIT ALLRAD- ANTRIEB,UND ZWAR WOHN- MOBILE,"UND ZWAR KRANKEN- WAGEN, NOTARZT- EINSATZFZ.",UND ZWAR GEWERBLICHE HALTERINNEN UND HALTER,UND ZWAR HALTERINNEN,PKW-DICHTE JE 1.000 EINWOHNER
2024,RHEINLAND-PFALZ,07338 RHEIN-PFALZ-KREIS,103095.0,36128.0,48631.0,15574.0,2762.0,6638.0,12210.0,1788.0,6.0,5759.0,39105.0,661
2024,RHEINLAND-PFALZ,07339 MAINZ-BINGEN,144871.0,49794.0,69314.0,21233.0,4530.0,8619.0,17820.0,2583.0,23.0,17024.0,51375.0,674
2024,RHEINLAND-PFALZ,07340 SUEDWESTPFALZ,68213.0,24177.0,33442.0,9053.0,1541.0,3804.0,9973.0,1254.0,18.0,3408.0,25288.0,719
2024,SAARLAND,"10041 SAARBRUECKEN,STADTVERB.",193325.0,73969.0,90254.0,24704.0,4398.0,11217.0,22882.0,2492.0,93.0,20195.0,70765.0,584
2024,SAARLAND,10042 MERZIG-WADERN,73314.0,24550.0,36997.0,10219.0,1548.0,4145.0,11224.0,1152.0,23.0,4701.0,27574.0,702
2024,SAARLAND,10043 NEUNKIRCHEN,87218.0,34505.0,40500.0,10402.0,1811.0,4809.0,10714.0,1217.0,11.0,6286.0,33061.0,659
2024,SAARLAND,10044 SAARLOUIS,135263.0,50991.0,64117.0,17128.0,3027.0,7647.0,15923.0,1853.0,42.0,9173.0,50862.0,691
2024,SAARLAND,10045 SAAR-PFALZ-KREIS,99320.0,37131.0,46761.0,12935.0,2493.0,6014.0,12722.0,1604.0,140.0,8866.0,37754.0,697
2024,SAARLAND,10046 SANKT WENDEL,63118.0,23524.0,30355.0,7728.0,1511.0,3344.0,8915.0,1124.0,24.0,4677.0,22939.0,726
2024,SACHSEN,"14511 CHEMNITZ, STADT",126100.0,53386.0,57801.0,12356.0,2557.0,2380.0,16016.0,1515.0,174.0,17273.0,44202.0,507
2024,SACHSEN,14521 ERZGEBIRGSKREIS,202867.0,89280.0,92929.0,18249.0,2409.0,3138.0,41616.0,2212.0,33.0,17081.0,74090.0,617
2024,SACHSEN,14522 MITTELSACHSEN,180182.0,75570.0,84497.0,17939.0,2176.0,3225.0,24668.0,2282.0,61.0,15982.0,66606.0,599
2024,SACHSEN,14523 VOGTLANDKREIS,136959.0,58195.0,63378.0,13615.0,1771.0,2989.0,23603.0,1583.0,173.0,13004.0,51270.0,615
2024,SACHSEN,14524 ZWICKAU,186771.0,81463.0,85149.0,17144.0,3015.0,3932.0,23240.0,2196.0,16.0,17391.0,69593.0,601
2024,SACHSEN,"14612 DRESDEN, STADT",229949.0,88782.0,111092.0,25637.0,4438.0,5444.0,26989.0,4068.0,202.0,32690.0,76018.0,408
2024,SACHSEN,14625 BAUTZEN,182097.0,72437.0,89171.0,18152.0,2337.0,3201.0,21970.0,2149.0,87.0,15497.0,68671.0,612
2024,SACHSEN,14626 GOERLITZ,143753.0,59539.0,68772.0,14105.0,1337.0,2242.0,17233.0,1622.0,98.0,12525.0,53677.0,576
2024,SACHSEN,14627 MEISSEN,141129.0,55088.0,68282.0,15854.0,1905.0,3116.0,15994.0,1964.0,90.0,12728.0,52014.0,585
2024,SACHSEN,14628 SAECHS.SCHWEIZ-OSTERZGEB,146096.0,59005.0,69427.0,15591.0,2073.0,2986.0,23092.0,2257.0,112.0,14041.0,53550.0,593
2024,SACHSEN,"14713 LEIPZIG, STADT",233901.0,91960.0,110869.0,25809.0,5263.0,5132.0,24964.0,3579.0,158.0,29964.0,80216.0,380
2024,SACHSEN,14729 LEIPZIG,157285.0,61762.0,75846.0,16951.0,2726.0,3731.0,17515.0,2009.0,77.0,13990.0,60661.0,604
2024,SACHSEN,14730 NORDSACHSEN,118173.0,46385.0,57727.0,12451.0,1610.0,2090.0,12877.0,1409.0,60.0,9788.0,44384.0,591
2024,SACHSEN-ANHALT,"15001 DESSAU-ROSSLAU,STADT",41614.0,17316.0,19615.0,3963.0,720.0,834.0,4260.0,484.0,73.0,3972.0,15695.0,522
2024,SACHSEN-ANHALT,"15002 HALLE (SAALE),STADT",95228.0,39557.0,44958.0,9126.0,1587.0,1855.0,9305.0,892.0,94.0,11586.0,32544.0,393
2024,SACHSEN-ANHALT,"15003 MAGDEBURG, STADT",111646.0,44612.0,53762.0,11279.0,1993.0,2222.0,11241.0,1175.0,135.0,14309.0,39187.0,466
2024,SACHSEN-ANHALT,15081 ALTMARKKREIS SALZWEDEL,50754.0,18470.0,26006.0,5576.0,702.0,809.0,6136.0,757.0,16.0,3470.0,19634.0,616
2024,SACHSEN-ANHALT,15082 ANHALT-BITTERFELD,92908.0,38497.0,44234.0,9127.0,1050.0,1731.0,9959.0,847.0,52.0,7990.0,35404.0,591
2024,SACHSEN-ANHALT,15083 BOERDE,107283.0,42131.0,52674.0,10975.0,1503.0,1948.0,12191.0,1325.0,46.0,7688.0,41656.0,626
2024,SACHSEN-ANHALT,15084 BURGENLANDKREIS,102578.0,42303.0,49557.0,9531.0,1187.0,1826.0,12117.0,1004.0,41.0,8205.0,38684.0,579
2024,SACHSEN-ANHALT,15085 HARZ,123841.0,50712.0,58958.0,12286.0,1885.0,2403.0,15988.0,1681.0,56.0,9909.0,46817.0,589
2024,SACHSEN-ANHALT,15086 JERICHOWER LAND,54716.0,20788.0,26767.0,6389.0,772.0,1193.0,6472.0,684.0,34.0,4357.0,21308.0,606
2024,SACHSEN-ANHALT,15087 MANSFELD-SUEDHARZ,79474.0,32341.0,39004.0,7225.0,904.0,1407.0,10696.0,721.0,40.0,6494.0,29298.0,602
2024,SACHSEN-ANHALT,15088 SAALEKREIS,115861.0,45968.0,56688.0,11741.0,1464.0,2299.0,13220.0,1107.0,72.0,10196.0,44163.0,630
2024,SACHSEN-ANHALT,15089 SALZLANDKREIS,104949.0,42919.0,50821.0,10103.0,1106.0,1999.0,10965.0,988.0,57.0,7793.0,39555.0,563
2024,SACHSEN-ANHALT,15090 STENDAL,63745.0,23312.0,32835.0,6808.0,790.0,1114.0,7471.0,771.0,57.0,5606.0,24059.0,578
2024,SACHSEN-ANHALT,15091 WITTENBERG,75682.0,30141.0,36606.0,8040.0,895.0,1445.0,8695.0,997.0,27.0,5749.0,29044.0,611
2024,SCHLESWIG-HOLSTEIN,"01001 FLENSBURG,STADT",45894.0,17183.0,20599.0,6679.0,1433.0,1766.0,4960.0,1671.0,37.0,6823.0,15619.0,496
2024,SCHLESWIG-HOLSTEIN,"01002 KIEL,STADT",111933.0,45467.0,48947.0,14367.0,3152.0,3996.0,10019.0,4041.0,120.0,16883.0,38858.0,452
2024,SCHLESWIG-HOLSTEIN,"01003 LUEBECK,STADT",102284.0,40875.0,46018.0,12837.0,2554.0,4330.0,10392.0,2741.0,93.0,13018.0,36309.0,469
2024,SCHLESWIG-HOLSTEIN,"01004 NEUMUENSTER,STADT",43584.0,16671.0,19791.0,5764.0,1358.0,1915.0,4354.0,978.0,26.0,5981.0,15112.0,548
2024,SCHLESWIG-HOLSTEIN,01051 DITHMARSCHEN,84280.0,29535.0,39388.0,13273.0,2084.0,3433.0,9808.0,2483.0,222.0,5510.0,30749.0,623
2024,SCHLESWIG-HOLSTEIN,01053 HERZOGTUM LAUENBURG,122566.0,44257.0,56261.0,18620.0,3428.0,6188.0,15131.0,3364.0,58.0,7824.0,46124.0,602
2024,SCHLESWIG-HOLSTEIN,01054 NORDFRIESLAND,107747.0,35792.0,47802.0,19807.0,4346.0,5097.0,15128.0,4307.0,57.0,8791.0,39269.0,637
2024,SCHLESWIG-HOLSTEIN,01055 OSTHOLSTEIN,131749.0,50923.0,58031.0,19424.0,3371.0,7258.0,16228.0,4247.0,82.0,9382.0,50908.0,647
2024,SCHLESWIG-HOLSTEIN,01056 PINNEBERG,181291.0,69709.0,79305.0,27034.0,5243.0,9697.0,21446.0,5382.0,10.0,16818.0,67467.0,563
2024,SCHLESWIG-HOLSTEIN,01057 PLOEN,82810.0,32235.0,35967.0,12085.0,2523.0,3911.0,9303.0,3263.0,29.0,4848.0,32362.0,631
2024,SCHLESWIG-HOLSTEIN,01058 RENDSBURG-ECKERNFOERDE,180083.0,64312.0,83042.0,26848.0,5881.0,8246.0,20287.0,6544.0,12.0,13164.0,67289.0,646
2024,SCHLESWIG-HOLSTEIN,01059 SCHLESWIG-FLENSBURG,134148.0,45107.0,62413.0,22426.0,4202.0,5922.0,16056.0,5489.0,44.0,9706.0,49334.0,651
2024,SCHLESWIG-HOLSTEIN,01060 SEGEBERG,174935.0,64723.0,79174.0,25915.0,5123.0,8794.0,21562.0,5341.0,14.0,17900.0,65390.0,614
2024,SCHLESWIG-HOLSTEIN,01061 STEINBURG,83977.0,31747.0,37722.0,12283.0,2225.0,3575.0,8892.0,2627.0,16.0,6301.0,30297.0,634
2024,SCHLESWIG-HOLSTEIN,01062 STORMARN,156588.0,55921.0,71568.0,23950.0,5149.0,9145.0,20155.0,4316.0,68.0,19083.0,56802.0,631
2024,THURINGEN,"16051 ERFURT, STADT",98440.0,37902.0,47701.0,10602.0,2235.0,2178.0,13053.0,1414.0,71.0,13004.0,33451.0,458
2024,THURINGEN,"16052 GERA, STADT",45974.0,19000.0,21770.0,4496.0,708.0,935.0,5762.0,549.0,30.0,4269.0,16604.0,491
2024,THURINGEN,"16053 JENA, STADT",44862.0,16815.0,22557.0,4492.0,998.0,760.0,6178.0,736.0,21.0,5517.0,14933.0,403
2024,THURINGEN,"16054 SUHL, STADT",19690.0,8100.0,9257.0,1998.0,335.0,391.0,4015.0,302.0,9.0,1721.0,7168.0,532
2024,THURINGEN,"16055 WEIMAR, STADT",30160.0,12091.0,14245.0,3082.0,742.0,716.0,3690.0,462.0,17.0,3525.0,11012.0,460
2024,THURINGEN,16061 EICHSFELD,65073.0,23854.0,32562.0,7242.0,1415.0,1306.0,9625.0,804.0,21.0,4264.0,22487.0,650
2024,THURINGEN,16062 NORDHAUSEN,47278.0,18594.0,23170.0,4839.0,675.0,1019.0,6475.0,570.0,20.0,4026.0,17346.0,573
2024,THURINGEN,16063 WARTBURGKREIS,95582.0,37892.0,45973.0,10296.0,1421.0,2053.0,15090.0,1551.0,41.0,7183.0,34932.0,599
2024,THURINGEN,16064 UNSTRUT-HAINICH-KREIS,53537.0,20421.0,26416.0,5772.0,928.0,1166.0,7297.0,712.0,28.0,3713.0,19086.0,524
2024,THURINGEN,16065 KYFFHAEUSERKREIS,44131.0,17707.0,21733.0,4217.0,474.0,743.0,5608.0,465.0,8.0,2861.0,16327.0,599
2024,THURINGEN,16066 SCHMALKALDEN-MEININGEN,76287.0,29310.0,37839.0,8078.0,1060.0,1518.0,14865.0,1121.0,28.0,5799.0,28384.0,616
2024,THURINGEN,16067 GOTHA,76707.0,29603.0,37614.0,8256.0,1234.0,1761.0,11281.0,1141.0,33.0,6110.0,28611.0,568
2024,THURINGEN,16068 SOEMMERDA,40606.0,16047.0,19788.0,4218.0,553.0,753.0,5069.0,476.0,25.0,2717.0,15144.0,583
2024,THURINGEN,16069 HILDBURGHAUSEN,39167.0,15206.0,19706.0,3732.0,523.0,651.0,6900.0,492.0,9.0,2167.0,15112.0,632
2024,THURINGEN,16070 ILM-KREIS,58980.0,23452.0,28217.0,6192.0,1119.0,1075.0,9967.0,813.0,26.0,4568.0,21629.0,552
2024,THURINGEN,16071 WEIMARER-LAND,49340.0,19850.0,23563.0,5097.0,830.0,991.0,6756.0,723.0,14.0,3201.0,18839.0,593
2024,THURINGEN,16072 SONNEBERG,34763.0,14959.0,16143.0,3236.0,425.0,593.0,7389.0,307.0,25.0,2253.0,13264.0,611
2024,THURINGEN,16073 SAALFELD-RUDOLSTADT,59955.0,25155.0,28309.0,5679.0,812.0,1041.0,10509.0,776.0,29.0,3742.0,22212.0,591
2024,THURINGEN,16074 SAALE-HOLZLANDKREIS,49815.0,20059.0,23816.0,5180.0,760.0,878.0,7283.0,710.0,25.0,3436.0,19032.0,598
2024,THURINGEN,16075 SAALE-ORLA-KREIS,50196.0,20872.0,24110.0,4661.0,553.0,810.0,7813.0,578.0,22.0,4219.0,18908.0,634
2024,THURINGEN,16076 GREIZ,59909.0,24871.0,28235.0,6079.0,724.0,1239.0,8648.0,775.0,16.0,4291.0,23143.0,622
2024,THURINGEN,16077 ALTENBURGER LAND,51337.0,21679.0,24284.0,4821.0,553.0,947.0,5358.0,528.0,17.0,3751.0,19064.0,578
2025,BADEN-WURTTEMBERG,"08111 STUTTGART,STADT",301985.0,93124.0,138811.0,52015.0,18035.0,18417.0,57664.0,4683.0,127.0,78570.0,82718.0,477
2025,BADEN-WURTTEMBERG,08115 BOEBLINGEN,265649.0,84848.0,119709.0,45089.0,16003.0,15085.0,49212.0,5177.0,89.0,43143.0,82156.0,662
2025,BADEN-WURTTEMBERG,08116 ESSLINGEN,345526.0,120137.0,160187.0,50283.0,14919.0,19157.0,52116.0,7108.0,115.0,46590.0,115351.0,637
2025,BADEN-WURTTEMBERG,08117 GOEPPINGEN,171708.0,60995.0,79818.0,25231.0,5664.0,8857.0,26951.0,3660.0,67.0,18715.0,58792.0,651
2025,BADEN-WURTTEMBERG,08118 LUDWIGSBURG,342151.0,118705.0,158867.0,51389.0,13190.0,18739.0,49863.0,6300.0,185.0,36652.0,117009.0,618
2025,BADEN-WURTTEMBERG,08119 REMS-MURR-KREIS,275067.0,96785.0,126376.0,41834.0,10072.0,15630.0,41322.0,5553.0,93.0,29925.0,93829.0,633
2025,BADEN-WURTTEMBERG,"08121 HEILBRONN,STADT",70361.0,23232.0,34228.0,10786.0,2115.0,3152.0,10941.0,826.0,128.0,10679.0,22306.0,541
2025,BADEN-WURTTEMBERG,08125 HEILBRONN,258199.0,79752.0,130683.0,37948.0,9816.0,12681.0,46185.0,4482.0,15.0,43686.0,81656.0,727
2025,BADEN-WURTTEMBERG,08126 HOHENLOHEKREIS,87950.0,23599.0,47730.0,12642.0,3979.0,3805.0,13240.0,1426.0,23.0,15286.0,26844.0,760
2025,BADEN-WURTTEMBERG,08127 SCHWAEBISCH-HALL,137748.0,40816.0,70616.0,21589.0,4727.0,6702.0,21270.0,2716.0,47.0,14188.0,45330.0,673
2025,BADEN-WURTTEMBERG,08128 MAIN-TAUBER-KREIS,93061.0,28780.0,48988.0,12680.0,2613.0,3896.0,12881.0,1562.0,43.0,8620.0,31030.0,687
2025,BADEN-WURTTEMBERG,08135 HEIDENHEIM,87968.0,29541.0,42853.0,13401.0,2173.0,3932.0,14297.0,1905.0,32.0,7505.0,30243.0,649
2025,BADEN-WURTTEMBERG,08136 OSTALBKREIS,213794.0,71594.0,103884.0,31608.0,6708.0,10176.0,36189.0,4719.0,92.0,22027.0,71615.0,667
2025,BADEN-WURTTEMBERG,"08211 BADEN-BADEN,STADT",36415.0,11225.0,17113.0,6598.0,1479.0,2520.0,6746.0,599.0,14.0,6582.0,12292.0,634
2025,BADEN-WURTTEMBERG,"08212 KARLSRUHE,STADT",140951.0,47284.0,66636.0,20573.0,6458.0,6906.0,19357.0,2973.0,52.0,27954.0,44859.0,455
2025,BADEN-WURTTEMBERG,08215 KARLSRUHE,290734.0,99760.0,137583.0,42767.0,10624.0,15089.0,40153.0,5739.0,90.0,28106.0,104404.0,637
2025,BADEN-WURTTEMBERG,08216 RASTATT,155292.0,53568.0,72244.0,23684.0,5796.0,7974.0,22863.0,3068.0,58.0,13421.0,53706.0,659
2025,BADEN-WURTTEMBERG,"08221 HEIDELBERG,STADT",61272.0,19447.0,29729.0,9589.0,2507.0,3934.0,9349.0,1329.0,58.0,11260.0,21232.0,376
2025,BADEN-WURTTEMBERG,"08222 MANNHEIM,STADT",158974.0,52568.0,77712.0,22906.0,5788.0,7570.0,21946.0,1946.0,120.0,30962.0,49835.0,502
2025,BADEN-WURTTEMBERG,08225 NECKAR-ODENWALD-KREIS,98349.0,33417.0,49106.0,13060.0,2766.0,4397.0,15795.0,1793.0,49.0,8855.0,33457.0,673
2025,BADEN-WURTTEMBERG,08226 RHEIN-NECKAR-KREIS,364131.0,123876.0,172538.0,50696.0,17021.0,20525.0,51769.0,6474.0,33.0,51932.0,129279.0,654
2025,BADEN-WURTTEMBERG,"08231 PFORZHEIM,STADT",64113.0,21884.0,30211.0,9855.0,2163.0,3177.0,9742.0,800.0,59.0,8689.0,20359.0,497
2025,BADEN-WURTTEMBERG,08235 CALW,111300.0,37090.0,52673.0,16496.0,5041.0,5288.0,17466.0,2416.0,48.0,11842.0,36887.0,679
2025,BADEN-WURTTEMBERG,08236 ENZKREIS,137668.0,48084.0,63234.0,21271.0,5079.0,7808.0,20286.0,3058.0,1.0,12801.0,48647.0,677
2025,BADEN-WURTTEMBERG,08237 FREUDENSTADT,81893.0,26966.0,40687.0,11645.0,2595.0,3853.0,16497.0,1673.0,37.0,8947.0,26150.0,674
2025,BADEN-WURTTEMBERG,08311 FREIBURG I.BREISG.STADT,95631.0,30981.0,46023.0,14489.0,4138.0,4564.0,12736.0,3824.0,104.0,17597.0,31836.0,403
2025,BADEN-WURTTEMBERG,08315 BREISGAU-HOCHSCHWARZWALD,165479.0,56887.0,78301.0,24033.0,6258.0,8585.0,26706.0,5018.0,30.0,15708.0,58622.0,608
2025,BADEN-WURTTEMBERG,08316 EMMENDINGEN,106560.0,37674.0,50812.0,14402.0,3672.0,5031.0,14722.0,2828.0,43.0,9854.0,38165.0,618
2025,BADEN-WURTTEMBERG,08317 ORTENAUKREIS,285127.0,101060.0,136577.0,38319.0,9171.0,12903.0,41920.0,6153.0,108.0,29646.0,99585.0,642
2025,BADEN-WURTTEMBERG,08325 ROTTWEIL,98103.0,33758.0,47482.0,13871.0,2992.0,4829.0,18329.0,2376.0,37.0,10917.0,32975.0,686
2025,BADEN-WURTTEMBERG,08326 SCHWARZWALD-BAAR-KREIS,136845.0,48948.0,64662.0,19099.0,4136.0,6378.0,27389.0,2983.0,68.0,14721.0,47033.0,625
2025,BADEN-WURTTEMBERG,08327 TUTTLINGEN,93877.0,31253.0,45699.0,13948.0,2977.0,4500.0,18779.0,2053.0,33.0,11542.0,29723.0,642
2025,BADEN-WURTTEMBERG,08335 KONSTANZ,166915.0,58337.0,76834.0,25731.0,6013.0,9599.0,26005.0,4849.0,79.0,16402.0,60255.0,567
2025,BADEN-WURTTEMBERG,08336 LOERRACH,140450.0,47683.0,66878.0,20695.0,5194.0,7040.0,24752.0,3496.0,44.0,10839.0,50664.0,598
2025,BADEN-WURTTEMBERG,08337 WALDSHUT,112374.0,38526.0,53864.0,15766.0,4218.0,5234.0,22808.0,2495.0,53.0,9321.0,38573.0,644
2025,BADEN-WURTTEMBERG,08415 REUTLINGEN,186101.0,66328.0,86713.0,26703.0,6357.0,9050.0,30389.0,4303.0,87.0,20497.0,65106.0,634
2025,BADEN-WURTTEMBERG,08416 TUEBINGEN,130726.0,45886.0,61745.0,18097.0,4998.0,6110.0,18401.0,3390.0,63.0,15475.0,46068.0,557
2025,BADEN-WURTTEMBERG,08417 ZOLLERNALBKREIS,132477.0,47260.0,62898.0,18450.0,3869.0,7016.0,23271.0,2776.0,57.0,12670.0,46603.0,684
2025,BADEN-WURTTEMBERG,"08421 ULM,STADT",68480.0,22518.0,33151.0,9784.0,3027.0,3210.0,10728.0,1418.0,92.0,13282.0,21054.0,527
2025,BADEN-WURTTEMBERG,08425 ALB-DONAU-KREIS,135216.0,45884.0,64632.0,19903.0,4797.0,6980.0,21723.0,2876.0,11.0,10913.0,45285.0,663
2025,BADEN-WURTTEMBERG,08426 BIBERACH,139399.0,44189.0,67706.0,22322.0,5182.0,6465.0,22490.0,3186.0,47.0,12517.0,46353.0,670
2025,BADEN-WURTTEMBERG,08435 BODENSEEKREIS,144417.0,48383.0,66545.0,24129.0,5360.0,8601.0,24289.0,4250.0,21.0,14867.0,50226.0,644
2025,BADEN-WURTTEMBERG,08436 RAVENSBURG,189421.0,65574.0,87702.0,29176.0,6969.0,8860.0,31570.0,5952.0,99.0,19713.0,64120.0,646
2025,BADEN-WURTTEMBERG,08437 SIGMARINGEN,90863.0,31729.0,43424.0,12954.0,2756.0,4173.0,14502.0,2064.0,32.0,8621.0,30484.0,677
2025,BAYERN,"09161 INGOLSTADT,STADT",104096.0,28611.0,51960.0,15972.0,7553.0,4029.0,27726.0,1515.0,44.0,37266.0,22941.0,731
2025,BAYERN,"09162 MUENCHEN,STADT",766143.0,202043.0,396250.0,127195.0,40655.0,42761.0,168038.0,15002.0,279.0,243716.0,196683.0,507
2025,BAYERN,"09163 ROSENHEIM,STADT",36244.0,12021.0,17243.0,5805.0,1175.0,1474.0,6722.0,929.0,40.0,5733.0,12149.0,556
2025,BAYERN,09171 ALTOETTING,75100.0,23926.0,37426.0,11020.0,2728.0,3525.0,12290.0,1736.0,44.0,6379.0,25590.0,656
2025,BAYERN,09172 BERCHTESGADENER LAND,68076.0,25016.0,31820.0,9313.0,1927.0,2523.0,16174.0,1947.0,25.0,6792.0,23146.0,629
2025,BAYERN,09173 BAD TOELZ-WOLFRATSHAUSEN,82722.0,27403.0,39111.0,13374.0,2834.0,4067.0,19361.0,2783.0,28.0,8291.0,29731.0,635
2025,BAYERN,09174 DACHAU,96670.0,31392.0,46435.0,15381.0,3462.0,5268.0,16429.0,2369.0,26.0,8779.0,32872.0,613
2025,BAYERN,09175 EBERSBERG,89323.0,27956.0,43065.0,14273.0,4029.0,5097.0,17093.0,2284.0,12.0,9803.0,30700.0,605
2025,BAYERN,09176 EICHSTAETT,89172.0,29017.0,45237.0,11879.0,3039.0,3855.0,16175.0,2000.0,28.0,5649.0,26651.0,653
2025,BAYERN,09177 ERDING,93605.0,29880.0,46637.0,13839.0,3249.0,4638.0,15854.0,1854.0,22.0,7369.0,31935.0,657
2025,BAYERN,09178 FREISING,114272.0,34487.0,57290.0,18083.0,4412.0,5758.0,19100.0,2414.0,39.0,12017.0,37403.0,613
2025,BAYERN,09179 FUERSTENFELDBRUCK,126709.0,42147.0,60152.0,19845.0,4565.0,6904.0,20820.0,3476.0,27.0,11366.0,44310.0,568
2025,BAYERN,09180 GARMISCH-PARTENKIRCHEN,53728.0,18880.0,25058.0,8152.0,1638.0,2293.0,13702.0,2390.0,35.0,5938.0,20004.0,605
2025,BAYERN,09181 LANDSBERG AM LECH,86350.0,27321.0,41474.0,13312.0,4243.0,4820.0,14319.0,2826.0,21.0,9339.0,29919.0,695
2025,BAYERN,09182 MIESBACH,68208.0,20993.0,32437.0,12075.0,2703.0,4350.0,20212.0,2159.0,25.0,8137.0,24250.0,672
2025,BAYERN,09183 MUEHLDORF A.INN,79405.0,25252.0,39325.0,12037.0,2791.0,3452.0,13156.0,1671.0,28.0,6905.0,26640.0,658
2025,BAYERN,09184 MUENCHEN,246346.0,65223.0,119529.0,45005.0,16589.0,15379.0,59794.0,4944.0,27.0,70753.0,68119.0,687
2025,BAYERN,09185 NEUBURG-SCHROBENHAUSEN,68354.0,21354.0,34841.0,10241.0,1918.0,3046.0,11344.0,1358.0,18.0,5772.0,21923.0,676
2025,BAYERN,09186 PFAFFENHOFEN A.D.ILM,88249.0,26192.0,44873.0,13858.0,3326.0,4353.0,15580.0,1823.0,26.0,6935.0,28768.0,664
2025,BAYERN,09187 ROSENHEIM,179520.0,60140.0,84780.0,27717.0,6883.0,8886.0,35678.0,5597.0,24.0,18113.0,64072.0,669
2025,BAYERN,09188 STARNBERG,90226.0,26081.0,41549.0,17722.0,4874.0,7739.0,21087.0,2579.0,31.0,11998.0,31968.0,649
2025,BAYERN,09189 TRAUNSTEIN,122873.0,40822.0,59452.0,17929.0,4670.0,5576.0,23661.0,3773.0,49.0,10385.0,42534.0,676
2025,BAYERN,09190 WEILHEIM-SCHONGAU,92234.0,31443.0,43477.0,13970.0,3344.0,4103.0,17151.0,3617.0,28.0,7618.0,32759.0,662
2025,BAYERN,"09261 LANDSHUT,STADT",39775.0,12727.0,19678.0,6043.0,1327.0,1865.0,6612.0,810.0,31.0,4719.0,13552.0,528
2025,BAYERN,"09262 PASSAU,STADT",30348.0,9750.0,15247.0,4187.0,1164.0,1279.0,5782.0,526.0,59.0,5408.0,9840.0,558
2025,BAYERN,"09263 STRAUBING,STADT",28562.0,9469.0,14059.0,4221.0,813.0,1226.0,4647.0,404.0,20.0,4222.0,9411.0,574
2025,BAYERN,09271 DEGGENDORF,82672.0,25873.0,42720.0,11301.0,2778.0,3129.0,16111.0,1197.0,33.0,8950.0,27497.0,671
2025,BAYERN,09272 FREYUNG-GRAFENAU,55144.0,17916.0,28698.0,7050.0,1480.0,1728.0,16425.0,905.0,74.0,4592.0,17781.0,693
2025,BAYERN,09273 KELHEIM,85105.0,26211.0,43629.0,12542.0,2723.0,3781.0,14106.0,1383.0,29.0,6365.0,27470.0,673
2025,BAYERN,09274 LANDSHUT,115426.0,33545.0,59415.0,17802.0,4664.0,5008.0,20209.0,2289.0,12.0,9634.0,37859.0,697
2025,BAYERN,09275 PASSAU,135196.0,44217.0,68046.0,18284.0,4649.0,5139.0,28170.0,2186.0,2.0,10782.0,46075.0,683
2025,BAYERN,09276 REGEN,51850.0,17081.0,26738.0,6671.0,1360.0,1578.0,15163.0,816.0,19.0,4369.0,16980.0,665
2025,BAYERN,09277 ROTTAL-INN,87608.0,26916.0,45154.0,12697.0,2841.0,3845.0,14827.0,1631.0,29.0,9626.0,28333.0,701
2025,BAYERN,09278 STRAUBING-BOGEN,72448.0,22964.0,36900.0,10228.0,2356.0,3071.0,13288.0,1113.0,125.0,4238.0,23857.0,695
2025,BAYERN,09279 DINGOLFING-LANDAU,73469.0,18274.0,40503.0,11878.0,2814.0,3321.0,13259.0,1180.0,25.0,9450.0,21071.0,724
2025,BAYERN,"09361 AMBERG,STADT",25268.0,9084.0,12086.0,3172.0,926.0,1015.0,3665.0,425.0,30.0,3008.0,8859.0,592
2025,BAYERN,"09362 REGENSBURG,STADT",83823.0,26648.0,41983.0,11309.0,3883.0,3460.0,14619.0,1570.0,91.0,18972.0,26029.0,526
2025,BAYERN,"09363 WEIDEN I.D.OPF.,STADT",26649.0,9701.0,12840.0,3401.0,707.0,1017.0,3916.0,420.0,37.0,3834.0,9199.0,617
2025,BAYERN,09371 AMBERG-SULZBACH,72355.0,25109.0,35869.0,8921.0,2456.0,2717.0,11183.0,1359.0,2.0,4830.0,24642.0,690
2025,BAYERN,09372 CHAM,92869.0,30918.0,47360.0,11788.0,2803.0,2902.0,18453.0,1086.0,38.0,8403.0,29466.0,709
2025,BAYERN,09373 NEUMARKT I.D.OPF.,93822.0,30743.0,48274.0,11681.0,3124.0,3632.0,14150.0,1738.0,28.0,11322.0,28789.0,674
2025,BAYERN,09374 NEUSTADT A.D.WALDNAAB,67244.0,23517.0,33600.0,8064.0,2063.0,2310.0,10267.0,1001.0,1.0,4568.0,22238.0,698
2025,BAYERN,09375 REGENSBURG,133489.0,45337.0,64936.0,18222.0,4994.0,5823.0,22320.0,2402.0,2.0,10904.0,44967.0,667
2025,BAYERN,09376 SCHWANDORF,105465.0,35112.0,54270.0,13058.0,3025.0,3683.0,15943.0,1526.0,57.0,9569.0,33952.0,693
2025,BAYERN,09377 TIRSCHENREUTH,49887.0,18622.0,24563.0,5478.0,1224.0,1543.0,7832.0,630.0,32.0,3763.0,16392.0,691
2025,BAYERN,"09461 BAMBERG,STADT",41399.0,14524.0,19956.0,5473.0,1446.0,1808.0,5256.0,904.0,47.0,7681.0,13942.0,514
